MaxEsReturn,StdForwardProgress,AverageAbsY,QFunRegParamNorm,MaxForwardProgress,StdReturn,AveragePolicySurr,AverageReturn,AverageEsReturn,PolicyRegParamNorm,AverageForwardProgress,MinReturn,AverageAbsQYDiff,MinForwardProgress,Epoch,MinEsReturn,MaxReturn,AverageDiscountedReturn,AverageAbsQ,StdEsReturn,AverageAction,AverageY,AverageQ,AverageQLoss
5.80954468243,0.109228454729,0.0299785520159,18.5896,0.135653672454,10.7563049998,-0.105355,-81.4970118053,-6.01621737891,18.6827,-0.173446100061,-99.393263506,0.016791748257,-0.353018444747,10,-94.8853692311,-51.5575556136,-35.6639413515,0.041922,21.6438007961,0.861802,0.0248048489522,0.0321089,0.00450142
-44.009485438,0.102745321179,0.0493971775897,19.0038,0.41657555785,10.8497848178,-0.0644867,-54.7350851763,-71.1714963853,18.7843,0.130168104008,-74.8683239087,0.00457617032638,-0.0658966754586,11,-83.7803114241,-27.0360026207,-17.8534689797,0.0493382,15.9084339521,0.906543,0.0367556874905,0.0368985,0.000106616
-51.8917908577,0.100047955975,0.0498758078655,19.3081,0.239519483239,10.0858822429,-0.0336552,-62.7684146106,-68.9446237276,18.9497,0.0488891649727,-80.0872528888,0.00440452069209,-0.122720115349,12,-75.818221158,-43.2280491566,-21.3269413464,0.0496502,9.92321862259,0.905517,0.0238863192391,0.0239383,9.18718e-05
-58.6144913581,0.216657150849,0.0690814042215,19.6778,0.327279749424,21.884753477,-0.0340317,-81.6510293077,-100.572506891,19.0652,-0.0833960418382,-114.653945012,0.00499024993058,-0.414767180087,13,-189.866317004,-40.0925112107,-36.6177557442,0.0687869,52.0930098647,0.977822,0.0184364324176,0.0184593,0.000127941
-58.7288089328,0.0334214527973,0.0721560615394,20.0491,0.170338843378,3.34805889015,0.00460451,-63.5878846529,-62.9328470139,19.2763,0.110453771502,-71.2885138126,0.004912774949,0.0342311421782,14,-65.3085153985,-57.6648295834,-19.5514291048,0.0718849,2.50551576863,0.9945,-0.00018310567785,-0.000158249,0.0001274
-58.251712903,0.220645708921,0.068777909583,20.484,0.323194352794,20.3304472711,0.0334091,-58.7589707439,-65.7638751553,19.3707,0.0432697009728,-108.569870073,0.00533408517768,-0.495623723979,15,-72.2511793091,-32.369845904,-20.9939850221,0.0684228,5.47328178161,0.850572,-0.0277035879515,-0.0277054,0.000143844
44.8450334777,0.393696428728,0.0774098332072,20.9271,1.15340705344,39.0590471147,0.0691202,-16.6094360938,-2.82920175303,19.686,0.509990650625,-106.505030931,0.00688366162314,-0.375722800071,16,-40.3230155615,47.524021677,-9.41410803365,0.076987,31.05955535,0.948093,-0.0594499240306,-0.0594349,0.000222345
-10.6577847814,0.0567772750979,0.116254935799,21.3716,0.353797445802,5.62585433195,0.109601,-48.2839945424,-33.5350618509,19.705,0.251824342312,-61.6241914353,0.00817449768316,0.117670429392,17,-56.1361457879,-38.1007549245,-11.2109721278,0.11579,16.5472181507,0.981635,-0.0937243408555,-0.0937039,0.000304921
-19.790510173,0.169891896279,0.140237285452,21.821,0.306714378925,16.5811308853,0.121499,-67.0170550156,-43.2688617968,19.8106,0.0482714938801,-110.934894287,0.00886591071555,-0.383233366779,18,-59.5857210822,-39.3913845669,-21.0169035203,0.139784,14.5216753122,0.966526,-0.111587567014,-0.111589,0.000366006
-66.8585426519,0.0998301295009,0.168234925664,22.2687,0.281996929644,10.1376738988,0.151304,-60.9700642287,-77.0250818733,19.8868,0.0885584223025,-78.829793427,0.00956061318808,-0.0902699797852,19,-87.9791462714,-41.1952427857,-23.0755379513,0.167719,7.88015442612,0.927012,-0.137290586721,-0.13729,0.000427823
-28.7296952213,0.139608595254,0.186000170353,22.7359,0.378904027841,12.9331664428,0.153115,-50.9701212856,-60.749561831,19.9755,0.192048701911,-104.812931514,0.01020202084,-0.357329477643,20,-80.1681660655,-33.7479108286,-11.3240223047,0.185466,19.3163563428,0.940745,-0.152116137034,-0.152132,0.000469906
-40.4234779106,0.134886872167,0.207086055046,23.2002,0.489970708349,13.6400281289,0.172545,-60.2530236252,-74.5274249934,20.1143,0.049631135049,-99.1279506349,0.0116908107349,-0.358261828541,21,-89.2484034484,-13.7427503254,-17.6611730356,0.206377,19.816872617,0.88758,-0.168444199939,-0.16846,0.000604454
-9.96351452727,0.103365217437,0.23712282366,23.7024,0.294147636894,10.3729614023,0.193339,-62.7457990291,-66.9783294675,20.3529,0.0839769412829,-87.587933833,0.0138122959218,-0.1729036408,22,-105.174976895,-41.4950893856,-18.4825916127,0.236212,35.2683388782,0.959682,-0.19042018957,-0.190463,0.000859327
-51.6854140514,0.0869666562683,0.259210022439,24.1841,0.242342269479,9.18319588976,0.212677,-58.592397462,-61.8656238523,20.5107,0.102567588908,-83.8844744326,0.01393355807,-0.139717203684,23,-77.9345864778,-44.591942153,-17.4144928547,0.258222,9.8881643289,0.93652,-0.209098697248,-0.209124,0.000864075
-56.6332292862,0.0873144870918,0.278249104649,24.6632,0.408437598889,8.81895700942,0.223912,-53.1223080238,-65.2992835219,20.6121,0.178453857516,-73.6958560194,0.0152358515458,-0.0270741872052,24,-72.0018399007,-30.0241514404,-11.8734166953,0.277226,5.90376481423,0.968177,-0.226072076226,-0.226083,0.00104383
-21.4443830867,0.0960823248754,0.291925768838,25.0737,0.595161229075,9.51594752088,0.220974,-25.1569271296,-36.5195587234,20.6932,0.483869940696,-57.2786622078,0.0155158799292,0.157660606776,25,-71.9488816536,-13.9775644597,-3.76467695474,0.290784,20.6135114562,0.982965,-0.23328173445,-0.233236,0.0010832
-29.4714638174,0.124507219368,0.291531959922,25.5371,0.275489649074,11.3789509112,0.204237,-63.9615044951,-52.2201370796,20.8712,0.0672637347132,-89.5510391282,0.0165842371519,-0.204926885593,26,-64.0907524841,-44.8762938413,-17.9644854097,0.290478,13.7365028156,0.948185,-0.228263728021,-0.228262,0.0011654
-53.0064407179,0.0639814728085,0.288763521453,25.9585,0.323138694152,6.41752384785,0.192536,-56.6517974197,-66.8739632095,20.9147,0.167316420014,-72.1671144,0.0170137414585,0.0114682405638,27,-90.2598247904,-40.8560764608,-13.8535442853,0.287526,14.262087236,0.98423,-0.220855095206,-0.220784,0.0012473
-29.8765089018,0.0942055304526,0.283172770181,26.3581,0.243845645624,9.49650055277,0.175728,-68.1119716767,-48.9753659135,20.9212,0.0568378160837,-85.628510283,0.0176352040136,-0.117708145954,28,-73.6891992834,-49.3383906498,-22.1496355327,0.281925,18.899865356,0.98797,-0.209139667281,-0.209101,0.00137103
-27.6368427417,0.0666711062637,0.283791600768,26.7853,0.329261897903,6.69194815134,0.176871,-58.9199591128,-61.387405238,21.0154,0.148648738785,-71.0722682176,0.0191405565516,0.0273196231802,29,-82.5153141198,-40.8376278559,-16.1289805199,0.28233,20.4354256499,0.988252,-0.200510910608,-0.200423,0.0017162
-39.5491043618,0.0642946044274,0.291379298344,27.1835,0.331711849575,6.41417984258,0.179407,-58.7570120655,-59.5491372345,21.1619,0.147376369824,-69.9639563085,0.0190809137009,0.0376062499008,30,-74.2228985821,-40.1423083898,-15.2282739816,0.289848,12.7068297212,0.985344,-0.200370353152,-0.200338,0.00173395
-50.3656025901,0.0591858704768,0.292521170172,27.6025,0.211756303056,5.92871225152,0.170082,-70.3883409659,-63.2253702226,21.3593,0.0374483462756,-81.9432618295,0.0201324250486,-0.0780457588336,31,-78.832873479,-52.8160389673,-23.5677762806,0.290933,10.9780370312,0.991297,-0.193541762907,-0.193403,0.00199902
-24.5923119867,0.0447872927735,0.303539175087,27.9841,0.603843170332,4.49050739249,0.17877,-22.4737627616,-40.8904946749,21.338,0.501150856675,-36.7298000746,0.020343280246,0.356319600997,32,-71.1959020837,-12.2587975632,3.66485556217,0.301837,18.1426485589,0.971671,-0.197257870446,-0.197252,0.00200241
-19.8194208705,0.0510624404045,0.31794153178,28.3387,0.630617838359,5.12509811243,0.180215,-23.4261080805,-32.1236751227,21.4386,0.486991005244,-38.366942763,0.0204903374732,0.337845049472,33,-47.4902253309,-8.91261952132,2.30930168696,0.316457,9.96333917384,0.966451,-0.199008848583,-0.198983,0.00210116
-1.9582093081,0.108191075403,0.329012013701,28.7238,0.66906137857,11.0479373935,0.169239,-22.1892981045,-22.2243187267,21.461,0.463494385796,-47.5060950458,0.0216445780448,0.216179416388,34,-55.9477145228,-1.43608426883,-0.455123244842,0.327161,21.0297305558,0.916583,-0.193689832084,-0.193677,0.00236362
-16.318321844,0.0605745050564,0.344091341126,29.1251,0.577281640494,5.95209226878,0.169405,-27.1073893009,-22.8524741172,21.61,0.449086284011,-38.1964283744,0.0227251433875,0.335742060417,35,-28.9721873623,-14.2217794454,1.84736189062,0.342263,4.61434555652,0.965131,-0.183992059829,-0.184001,0.00250335
-11.8584925124,0.278208438676,0.365452286925,29.4911,1.47919128235,26.725580988,0.157967,10.8892075112,-20.9378121303,21.7904,0.752969398686,-36.6694360816,0.0227234273963,0.240359022597,36,-28.4139607751,81.0178031013,4.62417326611,0.363606,6.7421222941,0.872955,-0.180547210533,-0.180539,0.0025261
112.701737582,0.100306919996,0.376249824951,29.9365,1.79461106974,10.0537128328,0.129377,88.1745506175,85.9993006003,21.9613,1.57114025505,73.4012276343,0.0253197642142,1.42226676388,37,70.7399225193,111.730066806,30.1828450251,0.374206,16.0472875366,0.932284,-0.161124401049,-0.161076,0.00323264
82.1906733519,0.219087987963,0.388634365136,30.2621,1.41165214913,22.0719569286,0.115139,33.6693213064,64.245534174,22.0553,1.01757462909,-4.25624182446,0.0278042172401,0.65196780612,38,30.9798056256,72.65185027,16.5731068278,0.386073,20.6335159479,0.926379,-0.145858667146,-0.14586,0.0038071
71.6425300166,0.194135000997,0.398325399491,30.6063,1.56511013126,19.4049757838,0.101213,28.3877613691,43.0013939355,22.2464,0.964692443347,0.587443133078,0.0286376433472,0.678836391773,39,23.8739238801,87.8536087898,7.25181286731,0.396302,19.5835989788,0.923883,-0.129192277412,-0.129174,0.00394764
79.0586439482,0.147130953586,0.409618971526,30.9174,0.853847509405,14.6556428842,0.0985986,-9.65353918379,24.8648698766,22.4571,0.611533590185,-52.1871129794,0.0294311618533,0.182475134918,40,-10.2345176842,14.8384546286,10.4163056107,0.407533,33.0085326081,0.962864,-0.126365948737,-0.126332,0.00403913
35.9735827444,0.242329528128,0.437961767618,31.2613,1.22646368289,24.1231640822,0.0971162,4.6439774386,9.93369729146,22.5786,0.759928583703,-57.806152237,0.0316722425139,0.136925868371,41,-0.120333992309,51.1683279618,18.100744748,0.435518,15.0702365073,0.967665,-0.117871488421,-0.117912,0.00478595
32.8966234261,0.476197138312,0.454684818268,31.6529,2.39412235154,47.1176238942,0.100551,46.4301255801,-23.0635332797,22.6791,1.14027489678,-42.0648348913,0.0325825654627,0.237193941738,42,-63.1339467508,168.748471363,17.2412230754,0.452281,35.4565254966,0.937927,-0.11938778477,-0.119363,0.00499263
36.2293497268,0.463860717565,0.458884757713,32.0311,1.76578228212,45.2708510109,0.103344,21.3529311843,-27.7799200539,22.752,0.89519383626,-96.5273158789,0.0327875416876,-0.307530382085,43,-77.3137983248,107.915472219,8.79874828319,0.456705,40.8071774037,0.93927,-0.121864957614,-0.12193,0.00490351
220.246064355,0.242916092985,0.470028209287,32.3245,1.6126875783,24.4206113035,0.0897245,57.648742299,55.1717605896,22.8523,1.28034018571,-16.7723375161,0.0356837644418,0.534602936108,44,-53.1520264713,90.6999613833,34.0214539628,0.467286,101.213360468,0.957409,-0.110680758204,-0.110636,0.00575594
108.341391938,0.318625874638,0.485016439317,32.6945,2.31133033922,31.5058032988,0.0548341,94.9269029575,48.5870632486,22.9845,1.65043278568,17.3159214764,0.036366096661,0.867093101106,45,-41.8765874178,162.221355424,42.8960996752,0.482767,59.3087592994,0.95428,-0.0817500649711,-0.0818653,0.00582729
77.5734987539,0.23048913423,0.507470823577,33.0484,2.20019571987,23.6569020758,0.032855,101.168546852,43.5857977147,23.0752,1.72189997403,35.6780978026,0.0437325597039,1.08242685627,46,19.6807979696,149.374468279,42.5447425129,0.504301,22.7063196924,0.960212,-0.065459120457,-0.0653741,0.00902242
126.914618705,0.387065123038,0.529262549268,33.3674,2.65295750022,39.0145268118,0.00817222,85.2216202597,86.3875834326,23.1725,1.56013579366,19.8372747097,0.042732331327,0.917134924006,47,36.5686558747,195.064680969,39.5640042534,0.526381,32.3455375619,0.956386,-0.0416997132932,-0.0415883,0.00880387
136.575518719,0.159750517289,0.539465316496,33.7347,1.19950463198,15.7227774939,-0.032117,11.8272947566,73.2136595165,23.1828,0.835949465066,-18.7832502688,0.0416016112002,0.527975759055,48,0.518537475111,47.5228308466,24.7130798211,0.5363,49.2642921858,0.974126,-0.0083113598208,-0.00840149,0.00807777
56.5864191623,0.164521756062,0.549463125076,34.0461,1.32747785628,16.645824689,-0.057283,9.13134369811,25.297180482,23.2321,0.812195684,-22.2012499929,0.0439959624973,0.500712168095,49,0.394316005734,61.5161598782,18.3176142703,0.546052,22.1127515773,0.977533,0.0160971832425,0.0160209,0.00875674
38.4228806296,0.564332391382,0.566231828564,34.3145,3.05668784568,56.5446918676,-0.0821263,39.5853230546,-15.2002425902,23.3168,1.11471082241,-14.2825076129,0.0443595300846,0.576928483674,50,-58.5921825536,233.91386233,30.8468713194,0.562995,37.3664963369,0.977468,0.0430396856882,0.0430072,0.00918515
154.095375318,0.642108424193,0.594673013383,34.598,2.8330324672,64.2264220952,-0.103592,64.9909564745,34.6969582791,23.4381,1.3760503311,-31.2181188356,0.0453735380891,0.416596289073,51,-54.5833225306,211.83094692,37.0738490294,0.590798,82.9726446372,0.987379,0.0671986992294,0.0672803,0.00981601
139.612174491,1.22603469534,0.61911860347,34.9208,4.78191377588,123.976937643,-0.145013,168.91084353,76.8447484347,23.538,2.39242930388,-50.6949826302,0.0469126189102,0.219298678475,52,37.2574228701,412.688611387,62.6090908606,0.614605,42.1696540127,0.967238,0.106830307396,0.106763,0.0102872
163.382732737,0.466100488389,0.646317359053,35.2351,2.12852379973,48.3440798868,-0.161137,20.78331643,89.7079316639,23.6463,0.915190241566,-29.713910713,0.0479552863464,0.418501635988,53,-6.02920879584,148.672237542,17.6497067295,0.641766,62.4938875861,0.964745,0.130329008475,0.130436,0.0109581
181.416030113,0.953616846022,0.687772324964,35.5422,2.79366565273,96.0325609462,-0.207997,-23.0618228784,89.7466933274,23.7936,0.45864880128,-200.498948805,0.04949406098,-1.33711751134,54,37.9596975943,214.393929727,-12.4237303828,0.682886,54.9893360284,0.945907,0.177795767289,0.177812,0.0116829
64.9264200517,1.08611911998,0.724097926941,35.8359,2.086443581,109.907320731,-0.241085,-23.8417174116,3.47827382991,23.9352,0.451739798695,-226.189859047,0.0499486989945,-1.59055250293,55,-28.7102294407,140.976504839,-30.2804126202,0.718925,36.2511074697,0.965244,0.2142508897,0.214255,0.0122697
410.597111538,0.356912454407,0.766595181696,36.2109,2.50240340663,36.8921962318,-0.281658,15.4847188317,88.3634414594,23.9924,0.8514254305,-13.5615533487,0.0569008427899,0.563360661695,56,-190.455614583,185.873154823,7.72291630846,0.760296,225.626256704,0.951357,0.255147290905,0.255049,0.0156298
334.028718012,0.591183447373,0.810555532622,36.5408,2.41741933855,60.5734142446,-0.326896,59.1018128923,177.659593836,24.1083,1.26921451663,-184.792834211,0.0582191587457,-1.1009633283,57,60.4463658721,172.932273647,10.8760817994,0.804349,99.1604379797,0.940331,0.295716829978,0.295865,0.0164956
113.801180808,0.237695490993,0.838398660648,36.8475,1.39358412728,24.2325861406,-0.362386,20.8683193343,13.2954788674,24.1998,0.877070406897,-29.1665739795,0.058160333575,0.407366978716,58,-35.2093491573,72.8775339927,6.75118875307,0.832525,60.1485453383,0.940144,0.333849315653,0.333916,0.0159245
240.086663527,1.05390797585,0.851912701893,37.1342,4.55215853381,106.953012487,-0.386719,201.061188439,108.220781601,24.3088,2.64056811412,-1.66472380233,0.0603752010968,0.621439231464,59,3.15762979329,392.155631912,52.0574405519,0.845401,102.128772618,0.960359,0.353091042935,0.353026,0.016685
255.618208146,0.918869913635,0.898336336488,37.4993,4.36272834479,92.4959218141,-0.437369,200.912121944,113.808241271,24.4127,2.66093146079,16.5936790754,0.0650658389249,0.847269149251,60,-42.2411151084,373.568231327,49.8605034396,0.891261,113.025116587,0.967286,0.401337303428,0.401412,0.019507
267.961967518,0.874221892403,0.935677883302,37.8333,4.18485284345,87.9390777555,-0.491938,142.696131371,184.211316033,24.5522,2.06797886962,-28.752493112,0.0669542349582,0.355674419412,61,51.7722666304,358.339162544,28.5813431551,0.928926,89.4239828043,0.956178,0.454820163356,0.454863,0.0199497
190.077832966,0.777609742885,0.976948871103,38.1169,3.04851503578,79.9673161015,-0.539281,46.7743120712,123.348879228,24.6732,1.16615291922,-182.707838754,0.0682940523752,-1.09815795971,62,79.5737212266,241.538116184,0.248380111288,0.969599,46.0414178445,0.969062,0.496904010902,0.496716,0.0209953
176.343897481,0.329955420586,1.01711235033,38.3999,2.64404675456,33.8723060649,-0.582694,133.061680113,113.875296812,24.7978,2.03427141064,65.2941918026,0.0713512694809,1.32362788501,63,54.0781710499,199.872491643,47.0699590752,1.0101,53.4396483747,0.970929,0.543495098579,0.543248,0.0230726
242.272756797,0.553974874955,1.05016189507,38.7468,3.11807586838,56.3385678293,-0.621701,123.410640823,124.911360975,24.8825,1.90940621852,19.5928098495,0.0714363289468,0.902544594806,64,51.1320799395,246.85735876,26.0849005762,1.04295,73.477893895,0.960427,0.583784650612,0.583885,0.0225739
156.559231953,0.257422419531,1.08092251297,39.0497,2.23993052478,26.1078950665,-0.672973,101.564939032,114.585654841,24.9703,1.71715343084,20.2564216911,0.0748066448103,0.926855095236,65,57.0748584027,153.256232391,38.362963837,1.0729,36.0770195429,0.970744,0.634627754602,0.634529,0.0249805
183.721327827,0.49067298664,1.11067646782,39.3362,3.22192587254,50.3922750766,-0.707607,82.7763379582,119.255205702,25.007,1.51798152746,10.2857695818,0.0770723435505,0.739114157561,66,9.8044987533,254.745117659,35.0469768149,1.10261,66.5718609669,0.971905,0.674513971101,0.674454,0.0250381
159.877381901,0.342800473676,1.14152137441,39.6365,2.23051712283,34.6022265696,-0.741669,36.9892583702,87.5695978695,25.1277,1.09675747438,1.23230458315,0.0767180002819,0.735673111647,67,40.2823259225,152.524454817,29.744058565,1.13345,44.1258028046,0.985067,0.708662935244,0.708324,0.0252309
190.016594971,0.135165621202,1.16696914124,39.9664,1.49655946089,13.581706981,-0.774612,50.2800391351,84.3135912305,25.2067,1.23535331251,11.5225946854,0.078459993245,0.850159978187,68,8.24676448688,76.5518718232,35.1781594514,1.15883,65.9884911025,0.985721,0.74092987055,0.740798,0.0269216
94.3717709214,0.19690905178,1.18121308649,40.2433,1.59876423641,19.681067943,-0.796647,67.1968942115,82.8565888269,25.3027,1.39901061333,5.78557710678,0.0803994590992,0.792648607035,69,64.2505282229,87.399573086,35.2565107877,1.17262,12.0338655463,0.97858,0.76319326577,0.762956,0.0275346
94.1795062389,0.547461076083,1.19468471464,40.4806,3.55776949452,54.9124525681,-0.82571,83.4403069802,68.9492519681,25.345,1.54723009463,-38.6101317242,0.0803412349296,0.317467289956,70,-5.15040874315,286.80627458,38.1139179986,1.1863,42.7862430336,0.966791,0.780239233479,0.779823,0.0270223
208.240221042,0.319721707226,1.22072272779,40.7743,3.33617733537,32.3030825081,-0.868,112.057114885,115.498688059,25.4218,1.8431051876,77.9526767094,0.0812234815377,1.50942922995,71,75.028747711,262.129289459,47.3062391609,1.21252,54.5623611549,0.975878,0.830273049492,0.830136,0.0270997
297.853778248,0.592989364971,1.24472758413,41.0315,3.58202753972,59.8550299347,-0.93042,176.703207111,187.215271446,25.4701,2.48628848499,35.8872354045,0.0818206915206,1.10848443384,72,88.2965270956,287.881155563,52.8865550045,1.23591,98.2185190679,0.977856,0.883433105191,0.883247,0.0277781
264.382769402,0.810647527865,1.2896612852,41.29,4.07988811308,80.6861769181,-1.00203,191.953252759,182.882317175,25.5476,2.63945569733,-42.4170259617,0.0836852447827,0.318607518691,73,126.181814055,333.662321876,63.268124837,1.28142,52.6997072053,0.971958,0.952131061652,0.951549,0.0292606
232.359959154,0.283644818938,1.34233161042,41.5615,2.24940663713,28.640863643,-1.07253,101.262565931,148.726275794,25.5839,1.73453981383,63.4818901655,0.0860815405079,1.36225594981,74,92.6128114932,153.895712566,40.0764044987,1.33443,52.4036558142,0.970684,1.02879770256,1.02862,0.0303477
89.1439707965,0.358126637976,1.36804756161,41.8691,3.1827086741,35.6745991438,-1.12922,187.36075423,74.1251784922,25.7059,2.58783591638,91.2964004572,0.0876123073785,1.63747127711,75,43.3601350877,246.860410517,60.8728245083,1.35919,18.5942952278,0.969347,1.08087690012,1.08079,0.0322187
161.610121007,0.508032408738,1.40501299179,42.1335,3.35368684363,51.0148815392,-1.19332,174.730569473,146.430066545,25.7658,2.46432638097,-13.4367895218,0.0894615008379,0.621877560505,76,125.44610068,262.86913842,56.3989595999,1.39737,14.2543535571,0.970157,1.14144907618,1.14113,0.0324568
211.707462584,0.569486412002,1.45951159426,42.4008,4.11438631716,56.7728595841,-1.27649,189.999336115,196.704821315,25.9053,2.59760820714,51.9248674263,0.0896509921887,1.20954595763,77,179.730220358,340.678715822,59.6326656679,1.45317,12.2804096299,0.967644,1.22257350095,1.22237,0.0321877
227.042090612,0.827800714559,1.51752731431,42.7293,4.15692235686,83.1015569648,-1.37015,210.166688607,175.818909093,25.9966,2.78038819632,47.8189892679,0.0934872554004,1.16698070827,78,104.484827109,344.600180158,58.6234736543,1.51159,51.6816570051,0.968894,1.30337768869,1.30308,0.0340148
