AverageAbsQYDiff,MaxEsReturn,AverageDiscountedReturn,MaxReturn,MaxForwardProgress,MinReturn,AverageAction,AveragePolicySurr,StdForwardProgress,StdReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,MinForwardProgress,StdEsReturn,AverageEsReturn,AverageQ,AverageAbsY,MinEsReturn,QFunRegParamNorm,AverageReturn,AverageQLoss,Epoch,AverageForwardProgress
1.52608501103,63.8229461012,48.4775634845,77.3320584838,0.560358585114,8.14458913684,0.76121,-2.255,0.160124767541,18.9453288839,0.109724014345,16.0831,1.62067,-0.00997794156466,6.42915870645,9.43163458448,1.55385,0.109724014345,2.09901274124,12.5295,60.515861834,3.10524,9,0.425828772243
0.198411417869,18.8408006535,5.70745106123,10.0583110753,0.046951207786,2.59329429027,0.96981,-0.449309,0.0103019665298,1.74131480524,0.331770327461,16.3718,0.378003,-0.0364483695931,2.86927796845,6.82228187846,0.356513,0.340325471572,2.71729776814,12.9995,5.85681673649,0.0937413,10,0.00199885778147
0.105432675772,62.6778723256,16.7103458436,35.1906537084,0.211955015743,8.79471246546,0.944234,-0.347837,0.0294497589956,3.68110208764,0.403060281343,16.7038,0.403011,-0.0113575220778,10.4011340003,17.1682609456,0.402547,0.40317543138,5.36576863234,13.21,18.0542731822,0.0205416,11,0.058174041433
0.0809763368823,73.1425400507,55.0144856709,75.3828430214,0.566892825604,63.2756884767,0.886075,-0.480649,0.0252349805747,2.13311101012,0.444987135766,16.9382,0.445195,0.445708156137,17.0093798215,29.0330532263,0.444661,0.445105331265,9.05184449115,13.5832,69.1804526071,0.0123616,12,0.506573080274
0.0796107516734,132.226978327,42.1813289145,78.4755830507,0.587179174439,11.0205097938,0.881011,-0.615685,0.225261228547,25.3266137784,0.553491291612,17.2663,0.553113,-0.0245465255819,26.7536064891,48.0586922117,0.552652,0.553504561893,13.8260817556,14.4232,52.2307840671,0.0134042,13,0.361711747958
0.0811691845303,74.5322806462,53.0517040835,73.5935758565,0.527653194882,61.4801433555,0.924549,-0.75267,0.0208498919011,2.44615509936,0.670344783394,17.6072,0.669969,0.412947999469,23.47104512,40.9590187554,0.669138,0.670366277455,9.97118876588,15.35,66.4330284343,0.0151441,14,0.475571906327
0.0843144660874,75.0505493576,54.0322414052,76.4809795286,0.538332309915,62.4301318768,0.871158,-0.881527,0.0233751143934,2.43581768575,0.795991228775,17.9952,0.795596,0.406679057808,23.1367094516,49.9573275942,0.794605,0.796004086426,12.3231737192,16.2422,67.9277168308,0.0170171,15,0.481860245245
0.090426870253,105.303720088,54.5547588547,76.6426874087,0.548867278103,62.6966798057,0.934815,-1.02563,0.0214462751361,2.41923775088,0.926659294973,18.3339,0.926879,0.430894297711,19.8878373166,59.6336053898,0.925285,0.926675988386,14.0975682351,17.2143,68.7193275366,0.020791,16,0.485059787443
0.096347568204,75.8628954951,54.2652561394,75.2458560236,0.540867026997,26.6984228347,0.886388,-1.16671,0.0359434376787,3.57832053937,1.05924900721,18.7925,1.05995,0.0417678419495,22.7707812146,50.3916827564,1.05785,1.05925200321,10.7490557694,18.001,68.213289598,0.0239934,17,0.482477479738
0.102623137575,124.996549409,54.3548212943,74.9562553741,0.567874203959,62.7926474926,0.895244,-1.30543,0.0213145530015,2.25805968569,1.19019562039,19.2406,1.19123,0.432270634922,26.2035767192,55.4640783493,1.18895,1.19019562039,10.3982795359,18.7135,68.2560838918,0.0282526,18,0.488791576928
0.11006265134,74.2749977055,53.8971539204,73.0151032871,0.543457457624,63.2898013512,0.868059,-1.44817,0.019645665469,2.07918659159,1.32723662253,19.6015,1.32825,0.443144833053,18.4376933592,56.3910419785,1.32566,1.32723662253,8.02488130303,19.3201,67.4852181131,0.0325606,19,0.490916413627
0.112844956665,79.4546255527,53.7383367125,74.2824048594,0.526319338618,62.0625455145,0.869944,-1.579,0.0194417977983,2.20222078813,1.45506960997,19.9094,1.45733,0.415058801429,23.2767250085,52.4732944679,1.45432,1.45506960997,9.78057463607,19.8606,67.2749806863,0.0357376,20,0.478770745402
0.113517517826,79.9516078733,53.5239769427,73.8266209658,0.56707035885,60.7336241839,0.891847,-1.72836,0.020661268753,2.27120918252,1.59415347316,20.2401,1.59696,0.394535597982,8.90973964998,65.5460426547,1.59347,1.59415347316,29.2690445465,20.2829,66.8927427923,0.0375195,21,0.488626792781
0.121006449252,72.7365423073,53.3949517008,79.1206361774,0.568519420546,61.2527404223,0.858121,-1.8608,0.021200318812,2.23857405362,1.72501529481,20.4199,1.72788,0.422107723051,19.8573833189,58.2273182302,1.72403,1.72501529481,9.01416601945,20.736,66.6321344731,0.0433476,22,0.492885619311
0.127075274077,89.6678896809,53.8762539604,73.0298441726,0.53044015122,61.600596782,0.792866,-2.00193,0.0189856158198,2.07705245952,1.85660829022,20.5191,1.85949,0.433767653735,21.5703027201,57.9130507821,1.85515,1.85661152361,8.48569657982,21.1202,67.3540332963,0.0476912,23,0.490407830077
0.135829608856,87.1788447091,52.7839421841,73.4275531622,0.544381028429,60.5946210474,0.830849,-2.14721,0.0214810495651,2.13117905055,1.9876092677,20.5223,1.99147,0.426912704457,20.5397446104,58.387442474,1.98731,1.9876241826,16.6305055897,21.472,65.6061137263,0.0538922,24,0.483639370645
0.140007558036,76.3067971635,53.4438439154,73.4003563518,0.546671473954,61.1636220336,0.799805,-2.29146,0.0202667574673,2.30432179014,2.12074720054,20.5184,2.12412,0.434069238597,21.3811398477,50.3804552399,2.11967,2.12076647246,9.45770581584,21.8464,66.5946138536,0.0564979,25,0.493296283633
0.147726611268,102.236531052,52.8158448941,72.3277767815,0.543514486884,60.7200397461,0.795028,-2.44085,0.0221174415271,2.01116560404,2.2645134376,20.6552,2.26767,0.379645029315,24.0875241683,49.6192470031,2.26351,2.26453881433,9.36875453372,22.2598,65.6956991554,0.0633806,26,0.486118822855
0.158034188403,79.0468183591,52.7368222582,74.551518964,0.555844486932,61.0667520145,0.857461,-2.59143,0.0191027139489,2.18472191529,2.41010087164,20.7846,2.41315,0.438169188985,20.6365898687,50.9965788866,2.40882,2.41012387304,12.4448730574,22.5633,65.6288707733,0.0713508,27,0.48622732543
0.165201500362,76.2383966875,53.3403606826,73.7695213025,0.540920867004,61.670010363,0.897698,-2.73008,0.0214638112464,2.18104847421,2.53961433145,20.9683,2.5429,0.401431546012,19.2034614186,56.2549203425,2.53812,2.53962115739,8.70536057447,22.8789,66.6244976359,0.0794164,28,0.486085740106
0.180535814747,101.089709983,53.2169359785,72.2047904031,0.549337939068,60.1423541591,0.88825,-2.87517,0.0212552887155,2.17191133232,2.68914348585,21.2421,2.69277,0.433793520542,22.1687561209,57.6041115691,2.68781,2.68915754958,10.0347532081,23.1721,66.3480714147,0.0936835,29,0.488946448947
0.184125003895,74.332285886,53.154262428,73.513106961,0.549286807337,62.0823505341,0.864632,-3.00724,0.0251110090104,2.18914571703,2.81167947079,21.4533,2.81541,0.402361684139,19.5852416867,55.3089286008,2.81,2.81177342536,11.5958887018,23.4452,66.420957562,0.0976377,30,0.486525361102
0.191936985254,75.2486988344,53.0906121244,71.5271028813,0.548321001508,61.2052796113,0.824795,-3.14085,0.022963750138,2.16052573408,2.93873551533,21.5456,2.94197,0.407309934147,21.450636148,52.875192152,2.9369,2.93893236853,13.4246163595,23.8068,66.2946276247,0.106063,31,0.478272848735
0.196211853717,87.5062163005,53.3776856837,71.6112282287,0.540696775371,61.913919063,0.815404,-3.24821,0.0224822736498,1.98841528664,3.04368994866,21.7526,3.04754,0.413271928226,21.3929644289,53.1224395414,3.04206,3.0439376845,11.2280890949,24.2625,66.6899498507,0.111751,32,0.477868295399
0.205977647711,88.7999389485,54.028970843,73.7861263427,0.545409875585,61.4047061635,0.795264,-3.37471,0.0217125696445,2.2587225179,3.15798409657,21.8551,3.16314,0.407973259917,21.2515681443,55.460918372,3.15619,3.15823306088,12.1447376906,24.4144,67.7822262097,0.124958,33,0.488638739751
0.223204174536,85.5208274633,53.7648047217,73.0822439212,0.535991497414,62.0292343054,0.898976,-3.49792,0.0190715365068,2.3467237001,3.2753477604,21.9054,3.28157,0.428401273012,23.6730995754,46.8839768788,3.27385,3.27559048725,11.3179517209,24.6667,67.3185326854,0.145439,34,0.48673992315
0.226613674845,74.5336700655,53.929641564,74.1252588193,0.538019784322,62.9376979819,0.813521,-3.6371,0.0223629992072,2.1601532316,3.40489093355,21.9519,3.4113,0.422634090217,16.6944321424,57.2505962949,3.4043,3.40511616156,16.2528292125,24.8535,67.5917018138,0.15213,35,0.479800225391
0.231319773895,80.7818901513,53.8843819756,75.3527507245,0.560782744402,61.6201179806,0.841879,-3.74911,0.0232525571554,2.57241615772,3.51102309747,22.0353,3.51771,0.428709527898,23.1037699122,55.7355415332,3.51062,3.51134122863,11.278459504,25.038,67.5766749642,0.163301,36,0.489097555011
0.24103364479,76.3988338819,53.7535972329,75.5624084484,0.553311503291,61.9715856935,0.862574,-3.89476,0.02558715684,2.64276053343,3.64692958083,21.9692,3.65248,0.41529579785,19.4057560957,52.8074690568,3.64552,3.64705560257,12.126686774,25.3106,67.4713862372,0.181695,37,0.482197118429
0.246160857269,82.7533284005,54.8041495805,75.9459199689,0.542604508936,62.5715813805,0.854662,-4.00795,0.0206867186297,2.28383736206,3.76024180002,21.9537,3.76613,0.428243990273,20.074774996,53.9314741875,3.75839,3.76053903673,12.3882579261,25.583,69.0042599133,0.192146,38,0.496233221472
0.250615687163,80.3717572513,54.1648856086,74.051546684,0.554555920979,62.1428322147,0.883285,-4.13078,0.0249242897377,2.42360445168,3.88441398443,22.0088,3.89132,0.413367417021,21.0355473783,53.781749501,3.88366,3.88463084971,10.1422101266,25.8059,67.9413148592,0.201466,39,0.486134973867
0.253747195921,109.048192487,54.1646334049,75.3308013353,0.543472026499,63.2568244855,0.858908,-4.23247,0.023130331918,2.31467091288,3.98916917051,21.8879,3.99496,0.430547794237,22.2622341195,56.148393907,3.98771,3.98932223539,12.5472678003,26.1451,68.0300692992,0.209192,40,0.486486349517
0.255809584377,83.5390506542,54.7471047537,75.0337195458,0.534970420737,63.6876406741,0.80927,-4.2788,0.0214148647643,2.21209264173,4.04811779264,21.7599,4.05473,0.400974871218,17.847112474,58.6994792055,4.04704,4.04823858175,20.2381783711,26.4657,69.012008118,0.211839,41,0.48132204765
0.264691425276,101.84434573,54.3210816597,76.6320685696,0.540157258787,62.3594262895,0.770569,-4.41577,0.0243240103427,2.52748060156,4.14046005294,21.7818,4.14723,0.411735529701,22.9079558968,52.7815662318,4.13903,4.1407033928,12.9926751509,26.7377,68.3569652244,0.226325,42,0.478572888553
0.273689793312,85.1144245267,54.2606077802,77.320118846,0.557672280426,60.0704539471,0.830788,-4.57708,0.023593159856,3.20834221635,4.23447079451,21.9196,4.24189,0.413102028005,24.9645682116,49.041122693,4.23321,4.23465582464,4.52367817698,26.9596,68.0639646856,0.246388,43,0.490429870222
0.283128708613,103.828316872,55.2868331581,79.1270512248,0.551429478077,64.9350808214,0.738228,-4.68995,0.0210033930221,2.20777597998,4.33095546385,22.0677,4.33842,0.450540483747,24.3631136292,44.4147485079,4.33139,4.3310384228,6.30005431725,27.1149,69.7739096266,0.251645,44,0.495722748224
0.289997448411,74.8305793707,55.9780252756,79.9177904881,0.565292084765,64.8934919231,0.688495,-4.83796,0.0256733242666,2.66169177898,4.47775587365,22.069,4.48387,0.439523803368,22.3074589561,49.4324021053,4.47693,4.47775587365,9.48369499538,27.2524,70.9101120558,0.267319,45,0.505357912943
0.30592730998,83.8430690387,56.4121745219,80.6000995006,0.640997499679,64.6566745625,0.739481,-4.97796,0.0403082690665,3.07067260148,4.62128270322,22.142,4.62828,0.427842056643,24.1883438493,46.4693513113,4.62091,4.62131829293,7.42175600428,27.4378,71.5320807064,0.300996,46,0.526467756156
0.290344410514,110.716555788,56.1211997064,78.79263104,0.610820313512,62.6121733441,0.71292,-4.98695,0.0271116322812,2.80742137774,4.66057396337,22.1713,4.66627,0.441377497399,29.5015040568,52.8666135984,4.65822,4.66061141022,9.77690150618,27.6674,70.9266828438,0.278872,47,0.521238088241
0.285341534943,112.98442257,75.9349375073,119.760570117,1.09282003532,70.9010620192,0.622568,-5.05833,0.109649140941,8.06969094985,4.74548013158,22.1642,4.75339,0.506901172599,27.6092047746,45.5175503631,4.74441,4.74550409376,4.91397270264,27.8634,103.150742771,0.272063,48,0.951844488573
0.288676160836,136.05953209,74.7390413771,121.673418731,1.208746365,74.970607851,0.687992,-5.1605,0.147089137762,10.0292771437,4.82797862813,22.2107,4.83591,0.514999594574,37.7672495659,63.6904148673,4.82588,4.82810882826,7.746305145,28.1269,101.385867294,0.284386,49,0.91433436887
0.296516482958,96.5988547604,64.1399354312,101.531686565,0.858940427561,32.3240565946,0.692356,-5.23425,0.100769108325,9.16565683298,4.88969403438,22.3408,4.89674,0.140338784087,26.6682906492,43.5527603196,4.88751,4.88975326696,5.23862107654,28.4721,84.3204494149,0.293709,50,0.648352690841
0.298648006532,94.5643912877,37.333057615,96.5465875102,0.752754391648,25.820125645,0.721702,-5.31991,0.201642423518,21.6974681147,4.99698429864,22.4842,5.00504,0.0960141819008,26.2858434293,35.2193581115,4.99521,4.99710805047,3.24655857743,28.8207,45.035905802,0.309238,51,0.272651398901
0.30322045074,110.426145835,60.8502072083,92.4309084284,0.78410470053,37.0177408732,0.728525,-5.3852,0.0640601992158,5.56999154085,5.05496760795,22.6294,5.06285,0.205256542954,29.7732680132,58.2181208173,5.05294,5.05508307352,17.7357492013,29.052,78.9926216848,0.324112,52,0.574576307045
0.297672094455,99.8174415313,49.9157869922,109.123429686,0.982066237148,27.4707855212,0.726275,-5.47108,0.346940651778,33.6305368397,5.12934304468,22.7421,5.13758,0.117194390253,31.8928110032,43.7522780284,5.1265,5.12950769533,5.0480092347,29.3185,64.3247534275,0.321388,53,0.48435196001
0.306406865832,147.550099249,78.5355496888,121.514473796,1.1396030527,92.8284427058,0.735503,-5.51402,0.0496060800299,4.13132673925,5.18757916591,22.8408,5.19561,0.783690332778,37.9594785678,64.7192545173,5.18504,5.18772782662,4.13246412621,29.57,108.047787136,0.339843,54,0.974215133714
0.302556807491,113.396766887,78.558775239,124.432916552,1.08373331307,35.546470175,0.699805,-5.56384,0.132990516444,12.5630231498,5.22697603355,22.9106,5.23438,0.162845361183,35.6566498926,49.9280815472,5.22436,5.22724853436,4.97635327229,29.817,109.074427635,0.333059,55,0.954176579959
0.311718606877,133.696044309,79.235142049,153.293247982,1.54247144738,32.8397925209,0.69445,-5.66173,0.225460725998,18.1150202219,5.30103103904,23.0078,5.30768,0.162635361076,32.3302152659,46.1562989638,5.2986,5.30117479246,3.8031537444,30.1278,112.775369588,0.361354,56,0.949261960918
0.305903418775,148.439903382,81.5060280731,156.453194673,1.55461296086,95.7055572341,0.708916,-5.70191,0.139342022692,9.98487775497,5.3589705592,23.1257,5.36642,0.728104725696,39.8463179155,53.1881932278,5.35669,5.35908473616,2.85228616853,30.3002,116.965513395,0.345947,57,0.976244549035
0.307522639271,110.281872477,86.1532721504,192.228695579,1.95551828459,33.8055620889,0.704323,-5.78254,0.299003350527,22.8254320689,5.4312249923,23.2691,5.44019,0.164106554286,26.8063704138,39.6011745901,5.42945,5.43129006708,7.18270400621,30.603,126.722942907,0.372386,58,1.11626064796
0.305052720463,87.0611147827,70.743735862,157.411825297,1.50095467979,46.1013126159,0.737655,-5.8587,0.22161168319,19.6434951857,5.51732422571,23.3495,5.52536,0.210326744494,20.9950601928,37.9852248459,5.51546,5.51744843992,4.48507434503,30.8407,97.698517416,0.360839,59,0.74434877435
0.321898719714,86.4106104815,62.272576491,145.814666371,1.29666808074,40.3343314492,0.707969,-5.91037,0.255233204798,24.9591622674,5.57814368211,23.4274,5.58658,0.142413527184,22.0272073247,32.5644619912,5.57623,5.5782037769,4.18948895577,30.9459,84.1257999099,0.405736,60,0.571788405019
0.318866219584,93.6354665126,72.5967514594,157.276264317,1.50830924544,50.9819336099,0.681758,-5.91337,0.215995825238,17.9784083668,5.59220548765,23.5636,5.5996,0.276197123107,23.5098086307,25.2416406565,5.58945,5.59238192454,2.58026008208,31.1644,100.088098268,0.397136,61,0.778434449835
0.318263445508,99.1699067077,77.7609383519,160.943085516,1.59126899507,44.5445733815,0.682398,-5.97685,0.246854046207,19.3873899135,5.65370599434,23.6142,5.66221,0.289791519396,26.7405184367,40.1763907927,5.65184,5.65392128399,3.68323642712,31.3808,110.199575293,0.397841,62,0.911082052154
0.324400852237,110.051271387,69.3386808541,160.218209741,1.62629652301,45.1447058034,0.690104,-6.02736,0.281578208544,22.3606182216,5.6977695555,23.6792,5.70579,0.235184674129,27.8177817038,42.8153863511,5.69556,5.69794957497,4.10637186533,31.6398,94.1998228289,0.407154,63,0.769661329111
0.322640558299,106.625003828,67.830580454,180.014081578,1.93394674098,45.274404818,0.672216,-6.0667,0.227318271664,17.5267995483,5.74048803742,23.7211,5.74878,0.262759763428,21.8189769689,40.3689784619,5.73926,5.74071204991,12.3227351977,31.8622,90.8977905812,0.410068,64,0.721262244406
0.321097092308,103.298266398,62.7079804601,103.256186791,0.908355990961,67.9883763731,0.702938,-6.12082,0.135795853184,9.75394242845,5.79252773978,23.8252,5.80161,0.435780884919,30.1410472629,40.4866488452,5.79058,5.79275351155,3.38613924178,32.1314,82.1572953662,0.41277,65,0.630414559734
0.314956470144,108.976761111,58.9197266019,95.8565116767,0.991577574125,57.3164786375,0.670336,-6.14261,0.0825680730982,5.99399897544,5.84015787031,23.9149,5.85075,0.404588596085,27.831600323,41.6201912471,5.83845,5.8402309507,5.91432366173,32.356,75.6884217165,0.404555,66,0.555474815682
0.321297755233,102.056819315,57.4591734286,84.7683527706,0.628849124841,57.2892363909,0.640728,-6.18528,0.0462592954062,4.98166814398,5.85479034896,23.9215,5.86571,0.412997439619,30.4118078827,46.8414107648,5.85359,5.85517405404,5.01656469482,32.4793,73.5240413169,0.421275,67,0.525737910437
0.317212058582,119.168653941,58.5314121867,93.6271467486,0.797544578984,62.7369055598,0.628337,-6.24079,0.0585286650264,5.05368086158,5.90585403499,23.8853,5.91589,0.442285516413,31.3866724005,39.1667907511,5.90409,5.90647304874,5.64126027663,32.5683,74.8044627696,0.41733,68,0.565273994548
0.331736158656,113.988013362,71.5977406073,119.276212974,1.21893210526,52.8351946323,0.622519,-6.29284,0.151198095312,10.1799043858,5.95766245475,23.9306,5.9696,0.386006849041,30.4770709056,47.1247898088,5.95565,5.95899654686,9.23157589393,32.7774,95.4266563591,0.45842,69,0.859122881135
0.3210075152,120.562301079,60.8750293933,94.5419150456,0.84093914874,60.6668922341,0.632224,-6.34715,0.0604298417861,5.00973323233,6.01058349459,24.0214,6.02027,0.424773554977,32.2057991472,50.0029552475,6.00786,6.0109794688,8.22293489532,32.9718,78.2735605122,0.430325,70,0.611076718478
0.328386067863,112.483969144,73.45374367,115.626409635,1.14917487795,73.4391608425,0.626209,-6.43123,0.105224846019,7.53019586832,6.09940349543,24.1416,6.11026,0.59653952189,28.6236383049,43.8460671944,6.09826,6.10041440021,7.41003164142,33.1292,98.3723077516,0.452591,71,0.9000632777
0.329230698051,118.901975063,60.3112313744,107.292002075,1.17527836284,32.9884701272,0.620658,-6.47585,0.100022557242,7.56859241897,6.12885163392,24.2041,6.13965,0.153320333025,33.4932426119,53.5428788868,6.12732,6.12947014438,3.92586113317,33.3156,77.4131774201,0.451173,72,0.608282389801
0.332256207236,116.78514422,59.8224191739,114.211776332,1.09020961363,55.813809781,0.61736,-6.54351,0.0906643736827,7.28355436695,6.19959499634,24.3095,6.20913,0.420208374701,29.8972529231,41.6703105778,6.19746,6.20011993951,5.68828539831,33.477,76.7515493749,0.464626,73,0.596789150208
0.335847412835,119.227505869,58.5665855174,105.717852215,1.03479787073,60.7031089082,0.681127,-6.63664,0.0940047656015,7.11492368896,6.29038381906,24.3325,6.30134,0.435169140565,31.1631070355,50.0646907034,6.28912,6.29088598372,5.69773099889,33.6565,74.7716791761,0.473685,74,0.575122673862
0.335428329853,117.337292475,57.4061989501,113.633010027,1.12948449643,6.85389104742,0.657019,-6.67673,0.144088897726,12.2789443726,6.33514983471,24.4004,6.34811,-0.0285932587912,29.6541615266,56.7474569963,6.33503,6.33541714813,4.65356500326,33.9129,73.2330549684,0.482316,75,0.5700280385
0.33398689624,124.484182212,76.7944698839,120.016077038,1.21732865023,30.5461587877,0.655453,-6.69111,0.174106340462,13.3464984694,6.38721231134,24.4918,6.39891,0.104797598573,34.1208783972,63.7683293105,6.38499,6.38753338328,11.0676603402,34.1287,103.980144691,0.488731,76,0.999782199754
0.342867438107,115.673006268,80.9421108395,124.66674344,1.4173539155,33.4214881606,0.623223,-6.74498,0.103361099094,8.07505963408,6.42246292055,24.5882,6.43495,0.161899743926,39.9914333843,54.8000337257,6.42164,6.42276859018,4.26704254077,34.4495,110.430442255,0.494265,77,1.10371831859
0.327624949708,144.625361904,73.6711422614,117.676679834,1.16636460063,76.3350349255,0.590438,-6.77705,0.145020501256,9.56637213253,6.47202250965,24.6712,6.48473,0.56484095068,38.9234858312,57.6966469877,6.47132,6.47243118184,3.60777802285,34.6495,98.976635291,0.473544,78,0.899056406779
0.32826909042,129.000092628,81.2016251614,125.737969594,1.24525781861,5.35166531457,0.625601,-6.83384,0.152803808515,12.9813025661,6.5146729665,24.7208,6.52515,-0.0128821870734,37.6811663523,54.5288356454,6.51363,6.51507705957,5.21944052311,34.8992,111.215096834,0.472953,79,1.10179253692
0.341476780994,121.569773452,84.3489813962,237.28032566,1.66860314506,72.441689838,0.644345,-6.89916,0.262947993002,26.1517121806,6.57056313729,24.7953,6.58295,0.441245205631,33.440979082,56.6174977959,6.56936,6.57094783545,6.37216000042,35.1468,124.098369668,0.516845,80,1.06190918756
