AveragePolicySurr,QFunRegParamNorm,MinReturn,Epoch,MaxEsReturn,MaxReturn,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageEsReturn,Iteration,AverageQ,AverageAbsY,StdEsReturn,StdReturn,AverageReturn
-104.95,75.2311,677.110608622,227,-330.520360501,846.413656404,-330.520360501,103.363995042,53.484,103.371,1.54715527076,0.0621583,69.9917180594,9.27104,-330.520360501,227,103.362,103.367749266,0.0,70.3499248294,749.00918407
-105.063,75.4223,745.719140755,228,-164.969178145,802.590764817,-164.969178145,103.475923624,53.5742,103.485,1.54822406829,0.0562127,76.8232559508,10.1512,-164.969178145,228,103.474,103.480439327,0.0,21.9844911247,776.8406358
-105.416,75.567,750.468225703,229,-181.14883973,847.913666544,-241.071014151,103.801399599,53.6874,103.802,1.50556572148,0.0492039,82.1105369482,8.65837,-211.109926941,229,103.794,103.808916883,29.9610872106,33.8355144941,806.292161447
-105.615,75.7119,571.513466673,230,0.437675957275,767.259016149,-237.714626887,103.909549628,53.8139,103.927,1.6443575704,0.0977481,70.6424874879,12.8242,-93.091613434,230,103.902,103.91724408,103.720960005,59.3710146033,658.525834374
-105.925,75.8969,633.15013138,231,-261.074089503,830.219629958,-261.074089503,104.229278849,53.9456,104.24,1.58849226249,0.068428,74.39081678,10.8988,-261.074089503,231,104.223,104.238503333,0.0,50.2507041441,741.630623445
-106.212,76.0444,755.439209422,232,-215.724496293,784.311476946,-215.724496293,104.497503197,54.0351,104.502,1.59720452966,0.0619438,72.171076833,9.99682,-215.724496293,232,104.492,104.504351194,0.0,8.85835465214,771.449969081
-106.475,76.246,638.76993041,233,-278.224104089,736.557565523,-278.224104089,104.766461311,54.1503,104.775,1.61138515957,0.0796075,67.5984409752,11.4987,-278.224104089,233,104.761,104.775229417,0.0,27.512970929,686.59356553
-106.835,76.3946,680.503491971,234,-292.866790587,755.529226088,-292.866790587,105.122533567,54.2627,105.125,1.57502422007,0.0743556,73.9697926368,9.38712,-292.866790587,234,105.118,105.127360217,0.0,22.7341133555,707.590273586
-106.964,76.5984,687.830842773,235,-312.489663398,760.829679171,-312.489663398,105.298253741,54.355,105.313,1.63513330697,0.0691951,77.0457413199,10.5961,-312.489663398,235,105.293,105.310432682,0.0,25.8524934397,735.011999962
-107.286,76.7531,677.325757576,236,-36.4469199001,749.66389814,-78.8820519038,105.616652225,54.4106,105.624,1.57854416081,0.0714962,74.5175014899,10.849,-57.664485902,236,105.612,105.622062451,21.2175660018,19.1115487694,720.682733009
-107.373,76.8645,712.375787888,237,-225.812418833,741.451033478,-225.812418833,105.719896236,54.4889,105.733,1.62123245499,0.0691189,76.8992599335,11.3312,-225.812418833,237,105.712,105.728154345,0.0,7.82338726195,727.398631674
-107.618,77.0765,631.660415231,238,-12.2719464879,759.689726555,-190.926908893,105.984129141,54.5834,106.0,1.62924280253,0.0768764,79.6537147999,11.1212,-82.1454854616,238,105.98,105.997177806,67.3783483498,38.6417730994,709.965427645
-107.882,77.2399,653.796081513,239,-193.488718873,811.100530006,-193.488718873,106.237222232,54.6613,106.239,1.58672097859,0.0689264,76.2269599015,10.763,-193.488718873,239,106.228,106.245849488,0.0,53.7011033577,730.438572034
-108.069,77.3821,714.315361244,240,-9.63406111015,842.871942548,-67.9073356605,106.371905535,54.7423,106.386,1.58599796714,0.0593845,94.5027147504,10.6021,-30.4836601612,240,106.368,106.37821635,23.4922077376,43.670947918,803.293728292
-108.451,77.5561,709.004284423,241,-21.57583846,732.37215439,-283.208933191,106.785174357,54.8245,106.798,1.62820519984,0.0691798,70.8479951675,11.4594,-112.901020804,241,106.779,106.790627088,120.531248503,7.44389667573,722.706079669
-108.506,77.7393,702.530926204,242,-10.4080145998,820.026561733,-119.896544415,106.828284993,54.9686,106.853,1.67683863339,0.0621846,80.3505106535,12.7271,-84.0315987675,242,106.822,106.841959312,43.2267830243,36.4850655698,762.353259862
-108.573,77.9256,641.71817408,243,-68.0009406627,748.334215316,-122.897474372,106.994882301,55.0988,107.002,1.63127196683,0.0745619,73.30744114,11.7849,-95.4492075171,243,106.988,107.0067305,27.4482668544,40.8117177453,703.297581179
-108.869,78.0798,701.975491659,244,-98.8719118571,755.171790625,-98.8719118571,107.254040113,55.1957,107.268,1.61425164352,0.0714959,73.4904023754,11.4434,-98.8719118571,244,107.247,107.263024118,0.0,14.964292627,716.04509158
-108.922,78.2849,723.85645211,245,-228.460692048,748.588341213,-228.460692048,107.305247305,55.2699,107.322,1.68473691411,0.0663737,73.9675823555,13.099,-228.460692048,245,107.299,107.314012314,0.0,8.22310395308,736.990181304
-109.207,78.4324,697.726181857,246,-351.029035593,788.58120291,-351.029035593,107.566458745,55.4074,107.575,1.64020939764,0.0668859,76.8352023738,11.3932,-351.029035593,246,107.561,107.572702426,0.0,31.8878247546,736.147270483
-109.407,78.5275,626.49672463,247,-354.909284363,741.246025186,-354.909284363,107.765871985,55.5442,107.777,1.59758069027,0.0722443,72.64504669,10.2775,-354.909284363,247,107.761,107.775671951,0.0,34.0198796255,711.144083961
-109.623,78.6696,643.425680516,248,-271.694062983,738.48269302,-271.694062983,107.998385666,55.6419,108.009,1.61634701589,0.068155,71.5088085292,10.3955,-271.694062983,248,107.992,108.004353496,0.0,26.9765444145,723.49177033
-109.78,78.8557,727.879228424,249,-310.404660067,841.87782956,-310.404660067,108.14011225,55.7469,108.151,1.6753973194,0.0639286,79.4096037281,12.9346,-310.404660067,249,108.134,108.14648914,0.0,28.8613528288,790.737965375
-109.808,78.9937,559.861435874,250,-418.302061767,800.059011483,-418.302061767,108.159818147,55.8066,108.175,1.66700928048,0.0767577,80.3984659379,12.677,-418.302061767,250,108.153,108.167154365,0.0,68.1721685467,714.810877053
-109.94,79.1638,691.257071834,251,-143.48403317,791.105262666,-237.748120666,108.335026107,55.9119,108.349,1.66043866839,0.0670152,78.5266128524,12.3343,-190.616076918,251,108.332,108.346038399,47.1320437477,27.0400558097,746.86202355
-110.236,79.3575,654.381240917,252,-259.431702581,787.846003223,-259.431702581,108.592498049,56.0325,108.592,1.64009106596,0.0767468,81.223090509,12.5947,-259.431702581,252,108.585,108.595089481,0.0,36.0929276371,718.106646401
-110.436,79.5317,689.937024138,253,-281.383659468,862.417002341,-281.383659468,108.773987153,56.1569,108.782,1.65225911317,0.0465497,83.8027889163,11.8413,-281.383659468,253,108.765,108.785963661,0.0,45.1674571437,816.155783152
-110.728,79.6627,558.788678641,254,-401.228641811,715.678890931,-401.228641811,109.063852171,56.2399,109.079,1.62338110168,0.0804837,70.7135473616,10.7974,-401.228641811,254,109.059,109.07467927,0.0,43.7256197476,681.728914516
-110.826,79.8761,660.518183402,255,-238.184537866,791.271360573,-238.184537866,109.156690528,56.3421,109.164,1.64474132343,0.0782066,71.5834949533,10.5021,-238.184537866,255,109.152,109.163239641,0.0,41.4639531159,707.254619023
-110.921,80.0517,-35.602024089,256,-305.51265865,881.494521262,-305.51265865,109.221167636,56.4128,109.238,1.65792928478,0.108083,77.9037790979,10.4946,-305.51265865,256,109.215,109.232543389,0.0,270.250566693,663.675486346
-111.391,80.1946,717.016846063,257,8.07293827735,936.874683685,-337.458933742,109.74610773,56.5359,109.759,1.60715834184,0.0651665,88.9698722439,9.95585,-123.938866595,257,109.74,109.750689317,152.382777372,73.5122289085,828.592703921
-111.379,80.3219,802.365817924,258,-352.704737587,876.975436813,-352.704737587,109.706801146,56.6556,109.722,1.65880530249,0.0432333,83.3696037817,11.458,-352.704737587,258,109.7,109.712122096,0.0,23.4232142718,844.574225238
-111.654,80.4927,750.835420723,259,-240.18222461,850.579582485,-240.18222461,109.974905486,56.7651,109.978,1.66032524379,0.0462797,81.0345212141,12.3702,-240.18222461,259,109.969,109.980864199,0.0,24.3622144831,814.80337827
-111.866,80.6525,736.954925407,260,-484.146717974,877.899291018,-484.146717974,110.176125652,56.8547,110.181,1.69644403257,0.046005,80.7657432101,13.205,-484.146717974,260,110.171,110.185354497,0.0,42.1185949631,816.599092372
-112.019,80.8829,743.492279697,261,-168.514338835,871.775980069,-168.514338835,110.316486031,56.9613,110.327,1.71739832891,0.0445471,83.2714288159,12.6739,-168.514338835,261,110.309,110.329170615,0.0,42.9633741085,826.532176448
-112.283,81.0636,773.450738811,262,-203.055649699,846.354119469,-203.055649699,110.552984522,57.0973,110.564,1.66372990544,0.0497641,78.759833421,12.1369,-203.055649699,262,110.547,110.565690439,0.0,25.5383129529,817.831639272
-112.428,81.2008,786.321073471,263,-221.422306055,1000.58150875,-221.422306055,110.759102647,57.1705,110.766,1.63743208307,0.0477156,94.5606862835,11.2492,-221.422306055,263,110.75,110.7667717,0.0,57.7454314644,929.566567287
-112.768,81.3516,820.38414809,264,-319.399902501,914.261617508,-319.399902501,111.068959901,57.2832,111.077,1.65440414665,0.0394151,86.6695875734,11.2207,-319.399902501,264,111.068,111.072032259,0.0,24.9632279109,851.593267573
-112.795,81.5708,678.28065345,265,-442.349240887,864.994442318,-442.349240887,111.069202915,57.4623,111.071,1.73827178441,0.0617935,81.3099458093,13.7658,-442.349240887,265,111.06,111.077066897,0.0,53.8982227163,818.388630913
-113.086,81.7005,861.165435846,266,-353.157205613,949.486629787,-353.157205613,111.352390143,57.539,111.364,1.68595431625,0.0369011,87.4878563043,12.3498,-353.157205613,266,111.348,111.359935316,0.0,33.1717505485,891.246174718
-113.206,81.8193,776.80038622,267,-51.6798843267,936.74096206,-195.577774939,111.482843764,57.6456,111.506,1.6563523113,0.0481793,82.8185060988,12.3576,-123.628829633,267,111.477,111.494255775,71.9489453059,50.755692718,843.442368208
-113.444,81.9826,729.280429671,268,7.04409805442,936.009164047,-506.589604879,111.712272223,57.7427,111.727,1.68353588647,0.0577973,89.5859208498,11.0984,-130.536930279,268,111.709,111.719277642,217.254876225,65.952333154,843.296041368
-113.607,82.1433,561.55352109,269,-35.9402154103,880.053100726,-416.318745561,111.89396297,57.8543,111.893,1.70474251035,0.0757344,82.8340513718,12.6525,-226.129480486,269,111.886,111.904559062,190.189265075,99.3187780805,746.708212562
-113.897,82.3549,647.895526496,270,-282.478911262,893.932420556,-282.478911262,112.176180249,57.9848,112.191,1.7153207183,0.0846671,92.7878211211,12.6689,-282.478911262,270,112.172,112.180210951,0.0,79.5484170444,734.814598017
-114.118,82.5085,726.093411903,271,-354.102860443,894.566604554,-354.102860443,112.376409794,58.0753,112.385,1.71005460697,0.0599222,90.3273693392,13.3722,-354.102860443,271,112.363,112.38303756,0.0,47.5843528887,819.340307218
-114.345,82.6257,793.833298016,272,-381.068972824,890.875445441,-381.068972824,112.589030812,58.19,112.605,1.68176685814,0.0486431,87.4036964543,11.4988,-381.068972824,272,112.587,112.592244207,0.0,29.3329059649,844.455590035
-114.439,82.7237,605.06523996,273,-117.391506393,909.381665776,-117.391506393,112.747397304,58.2746,112.759,1.63759218073,0.0790806,82.6394147806,12.1382,-117.391506393,273,112.743,112.757947769,0.0,77.9613710747,818.690499335
-114.794,82.8476,425.34376929,274,-258.137740409,828.037097134,-258.137740409,113.082601116,58.4129,113.093,1.62272750962,0.0978382,67.9979905618,11.3526,-258.137740409,274,113.073,113.087721132,0.0,141.275590228,657.998039275
-114.912,83.0307,678.032784238,275,25.5862256236,848.259578932,-236.109606496,113.195545595,58.51,113.204,1.64083901928,0.0522273,81.7681292956,10.7011,-105.261690436,275,113.193,113.199439627,130.84791606,47.9103720232,799.033774058
-115.091,83.2184,587.255451073,276,-401.889935901,844.122662926,-401.889935901,113.386994385,58.6591,113.393,1.65955578328,0.0763081,87.3202461992,10.727,-401.889935901,276,113.381,113.388805494,0.0,68.8919337596,727.762576885
-115.305,83.3789,812.199471111,277,-351.99318718,924.602829813,-351.99318718,113.619931522,58.7494,113.626,1.64138376239,0.0572079,87.8035940263,11.0975,-351.99318718,277,113.613,113.624686763,0.0,35.3500596794,887.133121879
-115.55,83.5234,831.410110602,278,-64.4249354568,911.897323238,-336.777797717,113.812513137,58.8725,113.824,1.65507925609,0.0365504,87.3542845163,11.4963,-200.601366587,278,113.809,113.819074735,136.17643113,22.0512117657,878.041372678
-115.737,83.6943,867.813665676,279,-245.72704193,964.541858005,-245.72704193,113.983823649,58.9614,114.001,1.67921298348,0.0317596,86.0635983774,11.6425,-245.72704193,279,113.978,113.998309055,0.0,25.8497620332,898.468608043
-116.021,83.8422,764.645329291,280,-223.489584083,1012.2795764,-223.489584083,114.262409475,59.0577,114.268,1.70528091446,0.0490372,94.0418052139,12.694,-223.489584083,280,114.254,114.270134896,0.0,80.5452755762,918.931829892
-116.276,83.9864,810.779942857,281,-90.5126735374,961.024219472,-152.506656745,114.524191447,59.1643,114.532,1.68180037516,0.0304262,91.7492834098,12.5137,-121.509665141,281,114.52,114.531120658,30.9969916037,40.6676668565,894.799121951
-116.498,84.1386,912.296690222,282,-237.71830347,981.39839757,-237.71830347,114.783633071,59.2676,114.79,1.67687314621,0.0255516,94.7318168667,11.8289,-237.71830347,282,114.777,114.788709397,0.0,18.7733989778,934.747730629
-116.775,84.3018,859.555973257,283,-334.820063742,1112.83759997,-334.820063742,114.992578137,59.3803,115.0,1.63807943716,0.0489732,106.569434773,9.73008,-334.820063742,283,114.987,114.997029507,0.0,76.7368820605,1024.57292464
-117.027,84.4742,753.903549964,284,-119.046136651,1121.14755207,-119.046136651,115.245013812,59.4644,115.259,1.68686015113,0.0530062,98.6422521324,12.0418,-119.046136651,284,115.242,115.252189984,0.0,127.952453269,977.401375221
-117.305,84.6181,697.834807963,285,-155.193467348,966.68651693,-155.193467348,115.512662849,59.5656,115.529,1.68355579284,0.052366,91.50353626,11.9067,-155.193467348,285,115.506,115.516486341,0.0,83.2535249779,877.711872808
-117.461,84.7139,704.650911261,286,-330.365045793,902.072165156,-330.365045793,115.69965991,59.6415,115.718,1.71241678747,0.0554815,85.3576856654,13.0963,-330.365045793,286,115.691,115.707699289,0.0,71.9776107817,793.68755779
-117.641,84.9165,656.431278352,287,-307.633745966,928.308892872,-307.633745966,115.89675224,59.7465,115.911,1.69583274098,0.0464671,87.8830609265,12.211,-307.633745966,287,115.892,115.909845802,0.0,71.4525332568,841.948737531
-118.02,85.0751,901.296887926,288,-35.9030023522,931.633316084,-374.700727887,116.238396635,59.8738,116.248,1.73131993122,0.0216946,91.9491850475,13.5257,-151.024054549,288,116.23,116.246547834,158.186002052,7.87076631323,919.071500839
-118.274,85.2386,666.744815414,289,-245.865965136,983.42966246,-245.865965136,116.486097913,59.9777,116.502,1.66732706261,0.0643352,96.9707858264,10.307,-245.865965136,289,116.479,116.504282758,0.0,86.8266331762,792.246604231
-118.653,85.3604,692.389915087,290,23.453730237,861.053528018,-322.655802799,116.85532356,60.072,116.874,1.72708412102,0.0730001,95.989211597,12.352,-117.035283961,290,116.852,116.864544514,148.614797126,55.1942355179,771.807150604
-118.727,85.5094,895.411230707,291,-274.420980731,931.450413823,-274.420980731,116.971023747,60.2052,116.978,1.66237980832,0.0241177,89.9314255283,10.9809,-274.420980731,291,116.966,116.977093173,0.0,11.0579692046,908.627837962
-119.012,85.7182,842.049353267,292,-208.680039074,965.19397134,-208.680039074,117.231801561,60.303,117.236,1.71659912889,0.0286396,93.2982142392,12.1426,-208.680039074,292,117.223,117.234610502,0.0,31.7591920071,906.947903536
-119.347,85.8866,924.807096075,293,-40.0698933699,1009.78195227,-171.835767475,117.488760406,60.3815,117.5,1.74180111208,0.0209772,95.9499562639,13.696,-105.952830422,293,117.483,117.497305464,65.8829370524,22.7318564758,985.285620137
-119.727,86.0607,916.572830824,294,-13.4153426029,1148.21965195,-304.561858672,117.912463983,60.5477,117.922,1.69395750317,0.0287871,102.917582384,11.5464,-158.988600637,294,117.905,117.923509329,145.573258034,68.1032136416,1020.01917551
-119.779,86.1999,774.642712651,295,-206.560141029,956.053813791,-206.560141029,117.960752617,60.6489,117.979,1.75238411138,0.0471628,92.6235163727,13.9801,-206.560141029,295,117.957,117.971817394,0.0,59.9770142142,879.641011345
-120.076,86.3344,25.2403251977,296,-140.041764817,1014.83592924,-295.910071161,118.259191453,60.6916,118.264,1.72092677428,0.0541466,84.2120159761,12.9147,-217.975917989,296,118.253,118.26458615,77.9341531719,293.310873546,729.554750623
-120.095,86.4669,572.429682158,297,-36.8122897148,850.933825414,-461.065803052,118.33819028,60.8454,118.358,1.74473574051,0.058285,82.4492421137,13.958,-248.939046383,297,118.332,118.348425724,212.126756669,78.349478894,774.303551384
-120.384,86.6856,814.831619718,298,-188.440056393,930.653308394,-188.440056393,118.6050537,60.9319,118.616,1.76786016832,0.0388277,86.4992882852,13.3982,-188.440056393,298,118.599,118.615067883,0.0,26.9938908142,880.05567169
-120.848,86.8243,836.37886583,299,-316.050257978,889.430230408,-316.050257978,118.997110482,61.0111,119.004,1.6917445835,0.0372318,87.8111082194,11.832,-316.050257978,299,118.995,119.001998603,0.0,14.8299196678,854.218407236
-120.96,86.9932,751.588539654,300,-123.298139039,1050.20333377,-123.298139039,119.122828135,61.0908,119.132,1.78747492298,0.0393862,92.7621715541,14.6369,-123.298139039,300,119.115,119.128274534,0.0,76.7756867636,967.681801077
-121.169,87.1125,847.692190077,301,-275.562528045,1029.08513249,-275.562528045,119.357058698,61.1815,119.359,1.67270741997,0.0322489,97.4073015767,11.2724,-275.562528045,301,119.352,119.364890765,0.0,50.8309422122,991.710287514
-121.466,87.2937,819.010805128,302,-154.157864405,1052.41729209,-331.758070343,119.621980234,61.2499,119.634,1.73446001429,0.0346949,98.1383940062,12.8702,-242.957967374,302,119.615,119.629484278,88.8001029687,65.5836248617,983.910675176
-121.762,87.4245,700.637243453,303,-76.3288247407,954.794361225,-351.236865073,119.950976832,61.3605,119.973,1.71942599275,0.0570906,89.8727998228,12.0617,-213.782844907,303,119.944,119.962867393,137.454020166,73.0654194617,810.833839494
-121.967,87.6186,806.167303831,304,-197.68240871,1013.14804787,-197.68240871,120.111560732,61.5175,120.125,1.80538100591,0.0466761,94.3559332168,15.6932,-197.68240871,304,120.107,120.120308325,0.0,62.3800709246,897.269187253
-122.266,87.7354,936.176146671,305,-180.318105549,1029.96919695,-180.318105549,120.39793073,61.6264,120.408,1.80067636567,0.0321055,91.2552534124,14.0039,-180.318105549,305,120.393,120.403886191,0.0,23.3142093741,981.674492646
-122.62,87.8818,731.354887526,306,-332.791728846,931.51943116,-332.791728846,120.699329301,61.7204,120.711,1.80476951184,0.0630677,91.3366592144,14.8649,-332.791728846,306,120.693,120.71453492,0.0,56.5396706984,810.094378621
-122.922,88.0722,795.179969665,307,-332.01830882,934.16494139,-332.01830882,120.994790748,61.8475,121.001,1.77811881076,0.0428951,91.8809064454,14.0432,-332.01830882,307,120.986,121.001057211,0.0,44.4352768981,867.787317332
-123.248,88.2182,865.541144069,308,-367.935297332,1029.5975872,-367.935297332,121.32484208,61.9388,121.346,1.79985806175,0.0346742,94.8743317774,14.7342,-367.935297332,308,121.318,121.341698411,0.0,57.0251517551,942.484819537
-123.664,88.3647,714.555036948,309,-170.523809989,1048.4864077,-258.282139637,121.73229482,62.0177,121.742,1.76950586429,0.0480287,99.449617471,14.1399,-214.402974813,309,121.727,121.737175131,43.8791648242,86.6707880632,912.410531751
-123.932,88.5255,731.091811329,310,-183.265803607,975.316578422,-183.265803607,122.032024569,62.0992,122.043,1.71082672301,0.0354533,95.520131986,12.4003,-183.265803607,310,122.025,122.04041377,0.0,70.5100156144,903.556143833
-124.258,88.701,781.683593982,311,-350.261817503,960.724717915,-350.261817503,122.343444937,62.2167,122.355,1.75000445449,0.0487376,89.8877412492,14.69,-350.261817503,311,122.336,122.356001762,0.0,51.5866484655,828.772939713
-124.367,88.8598,775.979277722,312,-10.4655370021,996.80624637,-243.985428315,122.478653948,62.3546,122.491,1.79660199104,0.0353387,88.7640536849,14.7782,-127.225482658,312,122.473,122.485860617,116.759945656,62.1444058714,921.053414855
-124.671,88.9977,883.420161449,313,-40.3927750405,999.1000708,-357.563086329,122.789435028,62.408,122.802,1.79597305381,0.0337131,93.8194157515,14.3164,-198.977930685,313,122.786,122.804174165,158.585155644,32.1088614399,966.142772255
-124.842,89.1811,760.579794036,314,-280.975130965,1005.77374215,-280.975130965,123.004373812,62.517,123.016,1.8187376103,0.0421559,91.2091185515,15.1302,-280.975130965,314,122.996,123.012946125,0.0,62.6828264353,875.1986505
-125.124,89.3218,839.818966334,315,-72.6596452225,1026.65506945,-185.687406809,123.259358502,62.6069,123.275,1.80730398804,0.0238199,98.7824325607,14.8825,-129.173526016,315,123.255,123.274201014,56.5138807932,51.0162151485,988.643007788
-125.302,89.4657,839.15656238,316,-144.574586276,991.710407205,-144.574586276,123.450206451,62.7443,123.471,1.7808185507,0.0287496,92.7715137003,14.3884,-144.574586276,316,123.443,123.46831009,0.0,42.6392794437,948.038663004
-125.538,89.6004,875.807519925,317,-370.33937492,989.037020212,-370.33937492,123.738392649,62.8408,123.743,1.76033857686,0.030873,91.4761161749,13.0369,-370.33937492,317,123.734,123.74327399,0.0,42.6792946888,933.942781305
-125.737,89.7365,838.154804556,318,-379.117671705,884.270739944,-379.117671705,123.907281703,62.9487,123.91,1.78879105547,0.0355804,86.6744401795,14.2636,-379.117671705,318,123.901,123.911220818,0.0,15.4865211066,864.643301185
-125.793,89.9167,724.329899161,319,-57.8970677708,899.602871692,-360.953140234,123.96771993,63.0583,123.984,1.8821208216,0.0483064,90.1105792477,17.6462,-172.559580669,319,123.957,123.979814521,134.258323631,53.1630622009,820.547524227
-126.042,90.0786,826.731457612,320,0.45703522614,896.115502528,-213.420585995,124.195549365,63.1644,124.202,1.87710191819,0.0378438,86.6198023511,15.7334,-106.481775385,320,124.193,124.20600354,106.938810611,19.5003435388,865.012117915
-126.46,90.2718,827.59856474,321,-433.779927705,952.349485639,-433.779927705,124.544319444,63.2255,124.553,1.88669425373,0.0368685,92.2928664536,16.6005,-433.779927705,321,124.538,124.551943226,0.0,41.8611115869,880.391004766
-126.715,90.429,797.944449879,322,-348.756753822,915.873293484,-348.756753822,124.767806183,63.3107,124.787,1.836738112,0.0396299,91.9641267845,15.6932,-348.756753822,322,124.761,124.790044629,0.0,35.8725769924,861.174875911
-126.882,90.5493,889.713053845,323,-293.047047474,1022.15469765,-293.047047474,124.958409446,63.4111,124.972,1.82882330734,0.0305451,95.6896199581,15.3262,-293.047047474,323,124.953,124.973595082,0.0,45.1919606881,968.106037242
-127.167,90.6612,758.948208655,324,-277.006514392,926.579806312,-277.006514392,125.264384829,63.484,125.283,1.76528307814,0.0456871,84.5259174133,13.2394,-277.006514392,324,125.26,125.276985718,0.0,53.3862053012,864.763989982
-127.403,90.8102,618.20729329,325,-340.090668439,956.352627071,-340.090668439,125.49390757,63.577,125.506,1.82960345731,0.0373692,87.5041268116,14.8941,-340.090668439,325,125.49,125.499512048,0.0,107.143674913,849.584858977
-127.567,90.9601,876.561286268,326,-338.596777955,907.950559995,-338.596777955,125.641896916,63.6563,125.66,1.87523153509,0.0311601,82.9646880525,18.6862,-338.596777955,326,125.632,125.648387925,0.0,11.4124702069,887.945951573
-127.941,91.0649,759.598672489,327,0.0112277938938,817.980077295,-55.9612160441,126.017443523,63.756,126.024,1.79072884006,0.0528146,76.6100200744,14.149,-27.9749941251,327,126.013,126.024739029,27.986221919,17.87369698,786.4441626
-128.025,91.2401,241.01480216,328,-64.3968677257,911.52916843,-297.462280552,126.148615506,63.8955,126.158,1.87528483217,0.046871,83.9108667115,17.14,-180.929574139,328,126.146,126.164411975,116.532706413,181.738247662,807.633409416
-128.183,91.3798,844.828681961,329,-129.075990538,1023.04084287,-158.546357985,126.37281126,63.9945,126.377,1.81541196685,0.0388697,94.357407288,14.0756,-143.811174261,329,126.363,126.383170443,14.7351837232,54.458821449,953.603616023
-128.496,91.5612,701.891418753,330,-47.4381666588,878.37233786,-48.4481595599,126.602111747,64.1283,126.624,1.9388302678,0.0407997,83.7834465749,21.069,-47.9431631093,330,126.593,126.615443479,0.504996450553,50.8488809278,853.304451596
-128.656,91.7267,840.985572308,331,-35.3178150383,892.497638174,-255.503622765,126.772455057,64.2757,126.79,1.8124439314,0.0371145,80.4438523812,14.0356,-145.410718902,331,126.768,126.776398108,110.092903864,14.5686719406,861.914941781
-128.9,91.8804,833.544353177,332,-285.397945825,899.608848641,-285.397945825,127.007785827,64.3863,127.021,1.82318140526,0.0341086,81.76438672,14.4161,-285.397945825,332,127.004,127.022047785,0.0,19.3309840144,863.416920269
-129.101,92.0428,786.220445519,333,-445.572781381,809.682288659,-445.572781381,127.173942572,64.5171,127.181,1.88889499158,0.0497322,77.908795901,15.3679,-445.572781381,333,127.164,127.186849564,0.0,7.05756554332,799.190297925
-129.564,92.1391,840.339480308,334,-280.150931655,860.992026606,-280.150931655,127.641357234,64.6195,127.663,1.90913611314,0.0389416,82.7087736,18.5303,-280.150931655,334,127.636,127.652788133,0.0,7.12555805494,849.61428102
-129.641,92.3073,786.094490804,335,-318.152176692,896.182784904,-318.152176692,127.69378881,64.7013,127.703,1.88056088938,0.0381459,88.2284006999,16.0623,-318.152176692,335,127.686,127.700281068,0.0,31.5204984424,878.703831641
-130.065,92.4259,899.189285445,336,-288.579626335,960.673543102,-288.579626335,128.154995766,64.8055,128.17,1.8136190013,0.0415285,91.260514625,14.2213,-288.579626335,336,128.147,128.168489646,0.0,18.3527071937,928.744508245
-130.111,92.5704,839.847096797,337,-357.960695989,874.421003912,-357.960695989,128.237240255,64.9199,128.261,1.81503711146,0.0396654,84.0365519485,14.8908,-357.960695989,337,128.233,128.247860886,0.0,13.6618309981,859.246419825
