Epoch,MinForwardProgress,StdEsReturn,MaxEsReturn,AverageAction,AverageQLoss,StdReturn,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageForwardProgress,AveragePolicySurr,MinEsReturn,AverageY,MaxReturn,AverageEsReturn,MaxForwardProgress,StdForwardProgress,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsY,MinReturn,AveragePolicyStd,AverageReturn
9,-0.0217493487098,0.711472148642,4.78568321761,10878795.02,0.000303439,0.407842489706,-0.00091723,0.00610851,0.0138948429783,0.00248569356817,-16.8224,-3.36127019636,0.0108961534853,6.12991262626,0.962380525192,0.0281914650139,0.00705857544239,1807.0,7.79976,4.34054742357,0.0118531698678,3.012043818,1e-06,4.41067599976
10,-0.0239800367295,0.082713195921,2.70687210572,15592835.4744,0.00409055,0.505549113298,0.0105523,0.0107707,0.00877168131604,0.00248276158355,6.80298,0.170272623564,0.0105439498249,9.83539215407,0.988035657736,0.0319021357938,0.00718352657026,1913.86,7.74908,4.36609379762,0.0128522785593,2.98607080484,1e-06,4.43767500609
11,-0.0267197282742,0.047823508777,2.00161003515,14521033.1775,0.00572029,0.544349992303,0.00822404,0.00855268,0.00760012790539,0.00270493692941,10.7917,0.505986906396,0.00788561963822,9.68787630836,0.986220451063,0.0282608899693,0.00721570420013,2014.99,7.78376,4.39795569114,0.012523021402,3.00154853902,1e-06,4.47075452019
12,-0.0331274752569,0.0595174313243,1.99708603891,9742932.61224,0.0342654,0.775805142047,0.00282987,0.0077558,0.0164743044265,0.00155718516036,2.14856,0.418569135736,0.00296431553889,9.22503658055,0.98770669424,0.0451203481573,0.0102355946369,2162.64,7.83419,5.78640625818,0.0169104010847,3.10518520798,1e-06,5.93196737773
13,-0.0412161309289,0.0794973462039,1.98823897142,10702645.3593,0.0151288,0.687276374581,0.00668926,0.00708741,0.00889757652535,0.0018050980331,-9.46233,0.110849088109,0.00717983302076,10.067590201,0.98805094455,0.0419363326413,0.0110039049421,2236.53,7.85137,5.97031565687,0.0131682732418,3.28867679549,1e-06,6.1250287627
14,-0.0393487575264,0.0629261258297,1.97813240564,14721408.1518,0.0179076,0.800817907216,0.00675516,0.00725918,0.00935831020646,0.0014968573379,5.01722,0.189373447155,0.00666200229842,8.06843460702,0.985134413136,0.0385363556304,0.0106917800407,2330.14,7.86522,5.77469203388,0.0137557222215,3.13782081343,1e-06,5.9195015074
15,-0.0201505460398,0.0440318647285,1.76527193082,8860149.68047,0.0235314,0.51525205851,0.00551078,0.00711897,0.0111843604731,0.00265328568608,-2.76473,0.174265103771,0.00547607944697,7.69724490926,0.98447756791,0.0321817877262,0.00717049253589,2424.63,7.92043,4.39502257741,0.0145711661298,3.11957536989,1e-06,4.46764239993
16,-0.0422477627863,0.0561375425703,1.86121067274,10650436.3141,0.0527256,0.835225992857,0.00432965,0.00753862,0.0139716648317,0.00166570233775,3.20183,0.111434579013,0.00389788641712,9.28258133702,0.981903401643,0.047561141638,0.0109820913542,2477.44,7.93185,5.94271440669,0.0163027714849,2.59230008232,1e-06,6.09721158898
17,-0.0215413320855,0.0574049850404,2.00332120493,8873675.57484,0.616481,0.435844277547,-0.00770069,0.0198089,0.0504494621932,0.00266501376439,3.54924,0.292608663427,-0.0182257629385,7.7640964052,0.986125077879,0.0291597824058,0.00713747712851,2553.81,8.02338,4.35659437198,0.0380643977448,3.14119084459,1e-06,4.42720305844
18,-0.0343953702173,0.0683307320583,1.97629075412,9019526.10088,0.429809,0.688405178202,-0.0122523,0.0278954,0.0518453150576,0.00164789403009,-32.5087,0.226540701293,-0.0110283316796,9.32463609234,0.987883757251,0.0361260705398,0.0109509563583,2625.09,8.14219,5.99813698946,0.0314783684208,3.79478373513,1e-06,6.15497383868
19,-0.0453473988717,0.086756513563,2.00394736326,11408662.3579,0.395843,0.765108056223,0.00493673,0.0188174,0.0416567548047,0.00158982170367,-13.3253,0.688693958714,0.0103660603378,10.8021858077,0.991292738185,0.0732829620527,0.0113553033796,2669.16,8.16153,6.01823599631,0.0335588995519,3.62256566938,1e-06,6.17683841757
20,-0.0290978214541,0.0659266533943,1.8639356997,7870418.0758,0.236437,0.812969527658,0.0166736,0.0181929,0.030398402446,0.0025962055497,-4.45236,0.113942234483,0.0204777822526,9.14092475299,0.984182593346,0.0405234600479,0.00788807957059,2754.45,8.18876,4.55540685542,0.0267387885014,3.06697391602,1e-06,4.63702998941
21,-0.0252565182988,0.0512674515927,1.90639434013,8551482.15296,0.0963828,0.838852470984,0.0194543,0.0205356,0.0241857220055,0.00214116398863,-1.38952,0.390993958876,0.0183219301611,9.14502984694,0.978671744731,0.0401444087981,0.00835797540059,2817.01,8.17249,4.64335510509,0.0186922484866,2.88103413869,1e-06,4.72971975538
22,-0.0340048511475,0.0516518886806,1.84416825621,12802222.5433,0.137759,0.978341400686,0.0178885,0.0183435,0.0218440490213,0.0022215671298,-8.35143,0.741626917042,0.0187938898564,8.61677955043,0.977603211916,0.0417601075549,0.00922463222906,2892.23,8.17095,4.96168042733,0.0191530951304,3.0387210315,1e-06,5.06356960418
23,-0.0297888821634,0.0445088552209,1.08563566116,14362005.0584,0.234624,1.28502681625,0.0221789,0.0233809,0.0319491776667,0.00222432575543,5.178,-0.00177200809905,0.0238816926828,10.1622733518,0.972408397649,0.0460448686241,0.0103617448797,2938.67,8.19085,5.39815954665,0.024262151686,3.14717175973,1e-06,5.52545876819
24,-0.0346804189278,0.0559300471384,1.65718131845,17254269.7335,0.163921,1.39508157742,0.0174054,0.0181926,0.0255318384687,0.00337631691797,1.21369,0.0126526581162,0.0188935593652,11.2368008909,0.968331244596,0.0466864931311,0.0108177062974,3022.36,8.1905,5.49981680808,0.0220549811597,2.45751083222,1e-06,5.63147684307
25,-0.0335840629289,0.0745745855124,1.93935935394,18513119.7713,0.0339656,1.255881519,0.0119134,0.0126978,0.013773325615,0.00175151385111,-0.735008,-0.0334484919212,0.0109053249308,10.4545789659,0.975747131915,0.0371744583223,0.0101594127882,3108.27,8.17994,5.39376546618,0.015300261053,2.95017518988,1e-06,5.52168256733
26,-0.030714007391,0.0389101102138,1.08590494518,21901824.1112,0.00651985,0.9840032342,0.0106246,0.0107579,0.00695159210656,0.00219749136847,-2.59303,0.332803323759,0.0108204336042,11.1186551423,0.973965807406,0.041042839525,0.00898219913874,3269.64,8.1715,4.87140056139,0.011935623464,2.92241207969,1e-06,4.9694706425
27,-0.0296370025845,0.0562436165513,1.95805041105,24264022.8356,0.110457,0.798397345607,0.012084,0.0128257,0.0166973861868,0.00258720195816,-10.1608,0.281013966184,0.0134068024057,9.57396211579,0.980207677659,0.0315460406551,0.00797865638861,3349.31,8.17215,4.69348013301,0.0185164530723,3.30884775673,1e-06,4.780933999
28,-0.0344234365982,0.0453972581981,1.28151750121,22964243.4481,0.069877,0.786785959157,0.0122013,0.0124367,0.014791905703,0.00225267966246,-0.44949,-0.00398005919031,0.0121003934921,8.36255689123,0.977474546236,0.0378418525459,0.00821661867522,3418.67,8.22533,4.69658409642,0.0172245169727,3.20396136136,1e-06,4.78461158722
29,-0.0267618922361,0.0448360713965,1.81319781895,21883097.7669,0.0528132,0.785664711242,0.0117961,0.0124097,0.0130729579608,0.0022841221717,-11.6687,0.267045357549,0.0119121205762,7.80416187598,0.980497417896,0.0354222648646,0.00813711936432,3461.98,8.25216,4.69383100053,0.0152608147578,2.85272082527,1e-06,4.78176213371
30,-0.0319172002549,0.033741651331,1.50023060577,28143679.5424,0.310819,0.795668589934,0.020167,0.0212095,0.0295575975124,0.00262867303021,13.6078,0.724900111171,0.0241523867653,8.16936325134,0.979126954794,0.0332493676362,0.00831262847789,3532.99,8.37334,4.726848952,0.0244530236418,3.14012225971,1e-06,4.81567426819
31,-0.0404283123404,0.0280649698138,1.46039396687,24413327.474,0.868727,0.803272772764,0.0187668,0.0215849,0.0358938652832,0.00236573109099,33.3206,0.795823299394,0.019872450306,8.03687963896,0.978481263241,0.0338803377081,0.00836199119458,3656.41,8.51138,4.7269527618,0.0284882291532,2.97603748319,1e-06,4.81634153478
32,-0.0314968976622,0.0401935178112,1.91225447158,36020323.1524,2.20936,0.746030129556,0.0194689,0.0363373,0.0708147980975,0.00251961804821,92.9124,0.638508018966,0.0206078918246,7.86592657491,0.980052233857,0.02964946702,0.00827484882699,3772.48,8.72591,4.64795576533,0.0499214196776,2.90238616403,1e-06,4.73304043893
33,-0.0304953464056,0.0333855933211,1.36842260912,38013209.6586,4.66954,0.775914108137,-0.00174103,0.0217767,0.0680713097613,0.00245666412923,87.5511,0.283805019422,-0.018201120607,7.86814317141,0.979735115334,0.0387600302761,0.00812019898503,3895.8,8.804,4.67347322097,0.0544491781235,3.12240776369,1e-06,4.76004646734
34,-0.0248056000523,0.0526516140799,1.72020769063,44697589.6809,3.58647,0.793579550505,0.00942374,0.0309212,0.0723960173555,0.00306575733056,20.8976,0.212067426663,0.0113225879423,8.0382085863,0.9789049718,0.0324616437505,0.00804210513092,4029.96,9.0347,4.70120834369,0.0530410453027,2.6494436205,1e-06,4.78814202316
35,-0.026145433855,0.0374950878514,1.27843079677,51390872.6407,7.32596,0.757522426616,0.010188,0.0360307,0.105471177106,0.00269973735858,135.275,0.0862392453385,0.000381541826284,7.92968957635,0.978693193581,0.0290905574572,0.00793844277901,4155.66,9.2714,4.64516340134,0.0786408500415,2.96447730769,1e-06,4.72988445998
36,-0.0325735785219,0.0338881433374,1.68690964537,50195386.1945,1.27804,0.799119419663,-0.000820782,0.0226447,0.0450378654118,0.00250319909132,70.1497,0.795118550366,-0.00882889965916,7.97805246004,0.979547704685,0.0322267663879,0.00815918253426,4282.75,9.3238,4.70038444259,0.0316732964732,1.72949695009,1e-06,4.78830952651
37,-0.0329004174763,0.0544388412762,2.00341263672,54900635.5993,1.69755,0.720875937967,-0.00884188,0.026767,0.0600714436233,0.00198232078248,-56.6385,0.797828462449,-0.0216409155293,7.43751583381,0.982319771951,0.027456627558,0.00684848380779,4423.47,9.38603,4.03998482871,0.0413511189816,1.71695468608,1e-06,4.10144007262
38,-0.0221739049296,0.0732047718665,2.09775357762,50849101.3463,2.66865,0.71882361643,-0.0117161,0.0320775,0.0788026283212,0.00192462223632,-141.407,-0.0641152120573,-0.00471382087655,6.62801748865,0.980192558315,0.0297032294412,0.00691568170971,4538.83,9.41946,4.04960483931,0.0553343982406,1.78569024201,1e-06,4.11139086805
39,-0.0220629408235,0.0578964650736,1.97895139367,61339808.8962,1.69849,0.68935680305,0.0163139,0.0304451,0.0556522093475,0.0021528824788,-79.2529,0.269503521251,0.0247155201184,6.49644656543,0.977978892482,0.0256928186655,0.00700717537526,4693.21,9.44052,4.14478592466,0.0364490242865,2.18576437721,1e-06,4.20956605086
40,-0.0218020087264,0.080100693493,1.89412969744,57114135.5604,3.06403,0.637229584578,0.0233406,0.0274098,0.0531779494555,0.00250925997723,75.1435,0.117042351235,0.0356491468199,7.08181696681,0.979722569063,0.0262981077962,0.00692349182748,4822.92,9.48326,4.17221682319,0.0397729814928,1.89964933229,1e-06,4.23707294667
41,-0.0268428151261,0.0707511163205,2.10827997879,43256124.9662,3.97335,0.688346439271,-0.0100009,0.0196344,0.0675688479256,0.00203209516938,52.524,0.269406949281,-0.0326066721818,6.01706091679,0.981450556331,0.0289954786381,0.00678449299276,4943.56,9.53157,4.05541325054,0.0526715619819,1.97845671817,1e-06,4.11710843582
42,-0.0306622519362,0.0766904870582,1.99782573725,52925581.7032,5.86469,0.678094213013,-0.00834806,0.0254842,0.0758648965078,0.00207723319051,-127.351,-0.0812248436392,-0.0146116217838,6.73080222119,0.980939808003,0.026188877966,0.00709712293484,5049.58,9.70592,4.14695629226,0.0581662380525,1.90413995619,1e-06,4.21193312896
43,-0.0257196555671,0.0520865813889,1.94659542483,60990049.5071,18.629,0.681001233311,-0.0112084,0.0411701,0.169750289752,0.00228930412264,-167.357,0.471756857055,-0.0345620474492,7.40164512779,0.978863389182,0.0286677567075,0.00792016265012,5150.1,9.78213,4.41378264485,0.137636074813,1.93446183632,1e-06,4.4888397561
44,-0.0232283200124,0.0622782318695,2.00514335329,57340539.0455,15.4166,0.70924536269,-0.028146,0.0551821,0.150543866015,0.00193002832452,-232.555,0.511083158285,-0.0174449492054,5.90607395927,0.98103426468,0.0281545555201,0.00685776558511,5277.82,9.92923,4.03287986115,0.103102195109,1.87864407775,1e-06,4.09402413873
45,-0.0362494282712,0.041131895831,1.53599392892,77675632.1094,32.2971,0.708203862668,-0.0138074,0.0511699,0.201346353896,0.00161208561587,-222.228,0.473730095181,-0.0658313817868,7.07779218265,0.979428152959,0.028290088507,0.00765583876452,5403.81,10.1952,4.28133027908,0.161064574111,2.1868676091,1e-06,4.35268904033
46,-0.0279243929068,0.0468219021722,2.00505029526,83441320.6608,88.8379,0.681142646355,-0.0692315,0.0984634,0.380853620987,0.00218520169045,-226.982,0.799732358197,-0.0704553217396,6.42218861511,0.982443415997,0.0255528709593,0.00688802872023,5509.67,10.4615,4.09863177379,0.287472603154,2.10606888383,1e-06,4.16163888792
47,-0.0291662776729,0.0527356189901,1.98910095608,75913079.679,167.004,0.723857919578,-0.0553892,0.140218,0.429530515519,0.00164280613465,-518.326,0.748750294822,-0.183642853939,7.31861755875,0.979624722136,0.0258957087906,0.00735712616699,5623.49,10.9144,4.23725489874,0.300715139296,2.14083350034,1e-06,4.3068987182
48,-0.0339139104145,0.0489334560748,1.80423213171,65469340.1278,118.611,0.77061293455,-0.00585283,0.104423,0.281474321598,0.00199966209581,-524.954,-0.0182165191079,0.0671988452335,6.73077988061,0.980167584109,0.0269455592174,0.00730620484751,5730.29,11.0772,4.12919712617,0.189462022375,1.80803755036,1e-06,4.19428663127
49,-0.032042446696,0.0586535381017,1.92245857563,79275976.1339,245.3,0.733952645657,-0.0408926,0.089765,0.489406102946,0.00192777934616,-417.448,0.0145524820121,-0.129759584263,7.0793401732,0.978289391014,0.0360213245949,0.0072735952886,5833.21,11.3739,4.17179564062,0.407968741461,1.94684554143,1e-06,4.23846491536
50,-0.0245765464127,0.0838646851929,2.00599104677,63531364.9584,394.604,0.727812492447,-0.060017,0.1341,0.553206499883,0.001811844533,-295.882,-0.131167662517,-0.113176871167,5.84019552235,0.97224975275,0.0248345442022,0.00664065109759,5966.29,11.6335,3.96157114308,0.42346047471,1.73315864854,1e-06,4.02058221616
51,-0.0211784716295,0.0674578733904,2.09525494736,49934557.9639,251.714,0.755300282924,-0.0749908,0.155575,0.534890221814,0.00188733007187,-271.142,0.192828579712,-0.0671795007043,6.2850136556,0.977290216707,0.028868055987,0.00682135086977,6089.96,11.8534,3.95799769016,0.384515667139,1.72735962403,1e-06,4.01688846705
52,-0.023025167376,0.0988149363454,2.10616894721,53891540.9282,433.899,0.728019498016,-0.0394784,0.175281,0.632506002411,0.00169262014014,-483.663,-0.0762874050039,-0.182841387967,6.53542093052,0.981289036142,0.028151686949,0.00670448646843,6244.95,12.1508,3.99013795327,0.467843458267,1.94010644026,1e-06,4.05030567229
53,-0.0347317066496,0.0650977781147,2.10173997326,44501701.6522,282.39,0.695354639465,-0.0493193,0.109849,0.501710076659,0.00213406911127,-417.222,-0.0799571070755,-0.0632179112843,5.94692994308,0.976630555044,0.0250367188554,0.006959790437,6388.27,12.2967,4.0748249171,0.399197926215,2.04431682694,1e-06,4.1371182382
54,-0.0329474860918,0.0732037101546,2.1029031988,45574634.5351,64.6672,0.697775664346,-0.0513364,0.106611,0.255984545946,0.00181317460683,-472.559,0.678306128315,0.0122129374923,6.29858840237,0.983217340886,0.0282082134215,0.00705339792903,6508.13,12.3807,4.06004895922,0.156168161645,1.67370997851,1e-06,4.12223385543
55,-0.0320220200586,0.0763252432243,2.00266932098,50591936.4137,308.538,0.709191609119,0.103165,0.135147,0.412831546604,0.00197153828093,-495.089,0.117408617015,0.290341626895,6.23449059644,0.975681959203,0.0317313167196,0.0069367939363,6616.66,12.4529,4.05189257128,0.293636414314,1.86562498664,1e-06,4.11373903031
56,-0.0339203365734,0.0554438351823,1.95377781123,52174663.5881,192.636,0.693587853941,0.232448,0.240677,0.571904951989,0.00192833219563,-384.601,0.153646878476,0.349820698939,6.48323605119,0.979601149888,0.0293506021817,0.00676451787321,6751.23,12.5699,4.0538006792,0.350002846375,2.00515594209,1e-06,4.11571876236
57,-0.0281888875005,0.0736248881704,2.06554081972,50733051.1823,183.407,0.731467053958,0.304796,0.323501,0.647290736426,0.00193160800924,-234.274,-0.0521398538964,0.342238115793,7.03517435863,0.977366909487,0.0286694465603,0.00705449734989,6887.75,12.6201,4.03748636401,0.342368730061,1.71200517563,1e-06,4.09896554277
58,-0.0288283293396,0.0504774580349,2.10047915271,42096088.5365,281.193,0.851431996304,0.240093,0.266292,0.579608866969,0.00204725583796,-30.3922,0.159013609108,0.330145467127,8.23799830746,0.978743652489,0.0380304592766,0.00822993736372,7011.96,12.6258,4.67469159175,0.330296151267,3.06688035336,1e-06,4.76268430906
59,-0.0337826678008,0.078583927529,2.00356624016,42239111.4438,288.847,0.787061429726,0.264488,0.284605,0.592160254696,0.00248830476622,334.332,0.17345665521,0.310007400191,8.05619895339,0.98599153646,0.0358873731307,0.00803932622758,7082.67,12.643,4.62331219128,0.32461941722,2.86491327285,1e-06,4.70768657345
60,-0.0319096060256,0.0458087901245,1.81332462176,53405072.145,178.072,0.803167234047,0.179912,0.206826,0.42992703583,0.00287617103131,631.818,0.152967482113,0.193917166898,8.77323389828,0.979901056931,0.0512223659195,0.00818263893758,7170.39,12.6237,4.68419843711,0.2374317656,3.19766922007,1e-06,4.77072074227
61,-0.0284460771761,0.0373370233463,1.05368645727,58216126.1528,128.679,0.695660054729,0.0669634,0.189796,0.379346827864,0.0025628070437,630.232,0.10733979928,0.0547263927759,7.93837902899,0.979045486739,0.030441024897,0.00783094400592,7271.47,12.6002,4.59872364915,0.198383062731,2.38038081663,1e-06,4.68129475896
62,-0.0312681742356,0.0507664088664,1.89881567414,54410142.7556,32.6175,0.779809487776,0.0393868,0.130099,0.209018088026,0.00236930124561,609.419,0.135230961095,0.0692221628411,8.16776077893,0.979502522353,0.0403889588007,0.00808346515528,7381.77,12.5665,4.6521508659,0.0895415256238,2.94174020709,1e-06,4.73798423388
63,-0.027431379655,0.0471964371524,1.94947418476,52174547.1771,526.002,0.77069205454,0.0367295,0.255107,0.684009776934,0.00244077675795,897.567,0.463344130309,-0.128794791193,8.3359335956,0.980878183055,0.0346188423566,0.00820685670352,7454.31,12.5546,4.67234345016,0.439447175214,3.16298027284,1e-06,4.75886473248
64,-0.0331032931976,0.0391832068237,1.03865135308,61547935.5729,73.0613,0.772383316119,-0.0215504,0.161175,0.301809515994,0.0023326180909,755.236,0.176076215837,-0.0587715645291,7.82123708491,0.976992782728,0.0295627485272,0.00816616854506,7553.98,12.5957,4.66358719635,0.147895512691,2.85019766432,1e-06,4.74985239016
65,-0.0259760713862,0.0743547286289,2.00400320159,72137820.5357,160.219,0.796446178127,-0.223532,0.274242,0.456385086202,0.00255699903839,475.779,-0.0160939388997,-0.168470632408,8.10505063077,0.982029880708,0.0333939141817,0.00833652647854,7661.37,12.5802,4.69866964538,0.188083839505,3.18310262864,1e-06,4.78628613574
66,-0.0326208365536,0.0352450180079,1.8968594157,61394427.4742,536.718,0.797466528626,-0.383798,0.408516,0.895870395717,0.00274122508579,157.98,0.735369371504,-0.472652159313,7.71843502378,0.980767078685,0.0295575446054,0.00837013056759,7763.48,12.6459,4.71125048712,0.492306326992,3.1249959027,1e-06,4.79912430479
67,-0.0305661781028,0.0458639108762,1.93593173317,66873072.4086,236.846,0.778057977853,-0.155,0.26126,0.458026014987,0.00241468872082,-225.889,0.795314132387,-0.186683572957,7.88252690238,0.981323035138,0.0348494322962,0.0082113104323,7860.2,12.6264,4.674590814,0.206253870698,3.00803097158,1e-06,4.7612398567
68,-0.0272333819227,0.0544344145239,1.49996869748,63779298.0876,262.85,0.779608028168,-0.07877,0.159454,0.390165822216,0.00242131479051,-208.397,0.175496725022,-0.192246349114,8.15173658513,0.977936580947,0.0326001605917,0.00819700193051,7982.72,12.6344,4.66954653976,0.241421885156,3.0633010389,1e-06,4.75600158122
69,-0.0294383650597,0.0320920752736,1.6934798123,59441146.4399,106.485,0.754703392516,-0.192267,0.217202,0.394694908197,0.00252822626609,-262.261,0.736644043953,-0.0845647346677,7.57299413733,0.979300742544,0.035215648711,0.00792375860936,8067.59,12.6524,4.67281462097,0.182714142916,3.03785856119,1e-06,4.75915228656
70,-0.0325350654459,0.0377176252002,1.66714172224,57918157.7511,18.5139,0.796536811303,0.0334985,0.114206,0.165230407163,0.00218989109992,-448.527,0.487368921939,0.0474068507559,7.93249496716,0.980323479741,0.0316557495653,0.0083495319829,8180.53,12.6427,4.68314265204,0.0667907810014,2.92127113027,1e-06,4.77076351933
71,-0.0378257579691,0.0342875486481,1.06767592329,56013886.0628,89.5612,0.803437210659,0.201326,0.231623,0.419368579232,0.00239051962683,-272.601,0.147941280427,0.202421036404,8.04965009206,0.977908777264,0.0350446979563,0.00835057449593,8313.39,12.6563,4.69533192357,0.20253472067,2.77833246291,1e-06,4.78313405461
72,-0.0237228202286,0.0836468233545,2.08045513863,64495600.381,140.727,0.732992159225,0.130266,0.162056,0.337194385819,0.00184638022744,-119.864,-0.111041165946,0.189438626162,6.42820416204,0.975889758597,0.0260827627025,0.0067666127439,8448.06,12.7509,3.97419088333,0.189560038933,1.65477547839,1e-06,4.03355987585
